tag,label,type
P:7827537,PL 1679/2019,processo
P:7827558,PL 5598/2019,processo
P:7827748,PL 5612/2019,processo
P:7827757,PL 5611/2019,processo
P:7827766,PL 5609/2019,processo
P:7828480,PL 5627/2019,processo
P:7829657,PL 5979/2019,processo
P:7829948,PL 5690/2019,processo
P:7829994,PL 5691/2019,processo
P:7830529,PL 5991/2019,processo
P:7830813,PL 5718/2019,processo
P:7830845,PEC 182/2019,processo
P:7831644,PL 6545/2019,processo
P:7831660,PL 6544/2019,processo
P:7832264,PL 5984/2019,processo
P:7833314,PL 5788/2019,processo
P:7833384,PL 5832/2019,processo
P:7833514,PLP 245/2019,processo
P:7833781,PEC 186/2019,processo
P:7833786,PEC 188/2019,processo
P:7833905,PL 5868/2019,processo
P:7833907,PL 5869/2019,processo
P:7834037,MPV 902/2019,processo
P:7834217,PEC 189/2019,processo
P:7834236,PL 5884/2019,processo
P:7834698,MPV 903/2019,processo
P:7834849,PL 5926/2019,processo
P:7834929,PL 5988/2019,processo
P:7834937,PL 6549/2019,processo
P:7835151,PL 5990/2019,processo
P:7835159,PL 256/2019,processo
P:7835167,PL 943/2019,processo
P:7835297,MPV 904/2019,processo
P:7835306,MPV 905/2019,processo
P:7835705,PL 5957/2019,processo
P:7836200,PLP 254/2019,processo
P:7836347,PL 5981/2019,processo
P:7837621,PLP 257/2019,processo
P:7837763,PL 6020/2019,processo
P:7837952,PL 6030/2019,processo
P:7838114,PL 6044/2019,processo
P:7838231,PL 6049/2019,processo
P:7838263,PL 6035/2019,processo
P:7838332,PL 6048/2019,processo
P:7838350,PL 6039/2019,processo
P:7838916,MPV 906/2019,processo
P:7846031,MPV 907/2019,processo
P:7846488,PL 6197/2019,processo
P:7846498,PL 6205/2019,processo
P:7846500,PL 6206/2019,processo
P:7846510,PLP 262/2019,processo
P:7846518,PL 6211/2019,processo
P:7846520,PL 6212/2019,processo
P:7846987,MPV 908/2019,processo
P:7847222,PL 6550/2019,processo
P:7847244,PL 6553/2019,processo
P:7847252,PL 6555/2019,processo
P:7847269,PL 6557/2019,processo
P:7848800,PEC 209/2019,processo
P:7848850,PL 6284/2019,processo
P:7849428,PL 6560/2019,processo
P:7850047,PL 4348/2019,processo
P:7850360,PL 6330/2019,processo
P:7850524,MPV 909/2019,processo
P:7850995,PL 1792/2019,processo
P:7851292,MPV 910/2019,processo
P:7851298,MPV 911/2019,processo
P:7852102,PL 6404/2019,processo
P:7852131,PL 6399/2019,processo
P:7852165,PL 6400/2019,processo
P:7852188,PL 6398/2019,processo
P:7852195,PL 6401/2019,processo
P:7852263,PEC 217/2019,processo
P:7852386,PL 6410/2019,processo
P:7852469,PL 6413/2019,processo
P:7852471,PL 6415/2019,processo
P:7854586,PL 6463/2019,processo
P:7854835,PL 6471/2019,processo
P:7855030,PL 6476/2019,processo
P:7855082,PLP 275/2019,processo
P:7855852,PL 6478/2019,processo
P:7855989,PL 6577/2019,processo
P:7855997,PL 6575/2019,processo
P:7856005,PL 6574/2019,processo
P:7856013,PL 6573/2019,processo
P:7856021,PL 6572/2019,processo
P:7856029,PL 342/2019,processo
P:7856045,PL 2793/2019,processo
P:7856068,PL 6571/2019,processo
P:7856079,PL 6570/2019,processo
P:7856095,PL 6566/2019,processo
P:7856103,PL 6565/2019,processo
P:7856135,PL 149/2019,processo
P:7856192,PL 6485/2019,processo
P:7857901,PL 6539/2019,processo
P:7857906,PL 6579/2019,processo
P:7858216,PL 4162/2019,processo
P:7858383,PL 1095/2019,processo
P:7858494,PL 1818/2019,processo
P:7858502,PL 1836/2019,processo
P:7858510,PL 2022/2019,processo
P:7858518,PL 2260/2019,processo
P:7858556,MPV 912/2019,processo
P:7858669,MPV 913/2019,processo
P:7859236,MPV 914/2019,processo
P:7859351,MPV 915/2019,processo
P:7859406,MPV 916/2019,processo
P:7859412,MPV 917/2019,processo
P:7876769,PLP 232/2019,processo
P:7898334,PLP 149/2019,processo
P:7933657,PL 3267/2019,processo
P:7982557,PL 5919/2019,processo
P:7982667,PL 5977/2019,processo
P:8006262,PL 123/2019,processo
P:8009455,PLP 146/2019,processo
P:8011990,PL 1422/2019,processo
P:8021932,PL 5387/2019,processo
P:8050675,PL 6298/2019,processo
P:8061723,PL 976/2019,processo
P:8066401,PL 5114/2019,processo
P:8070419,PL 1501/2019,processo
P:8070435,PL 1177/2019,processo
P:8072134,PL 2458/2019,processo
P:8072142,PL 1931/2019,processo
P:8072151,PL 1802/2019,processo
P:8074610,PL 610/2019,processo
P:8085910,PL 2077/2019,processo
P:8086088,PL 2466/2019,processo
P:8088975,PL 1901/2019,processo
P:8090161,PL 3430/2019,processo
P:8090240,PL 2522/2019,processo
P:8093888,PL 1136/2019,processo
P:8100078,PL 1605/2019,processo
P:8106509,PL 1933/2019,processo
P:8128175,PL 5829/2019,processo
P:8130527,PL 4968/2019,processo
P:8130535,PL 2510/2019,processo
P:8132478,PEC 17/2019 (fase 2),processo
P:8135478,PL 1269/2019,processo
P:8135497,PL 2529/2019,processo
P:8135506,PL 5514/2019,processo
P:8151206,PL 2568/2019,processo
P:8151269,PL 3936/2019,processo
P:8160622,PL 4319/2019,processo
P:8160630,PL 341/2019,processo
P:8160657,PLP 134/2019,processo
P:8170927,PL 6537/2019,processo
P:8177225,PL 5385/2019,processo
P:8183581,PL 4254/2019,processo
P:8188462,PL 4528/2019,processo
P:8220529,PL 501/2019,processo
P:8220982,PEC 162/2019,processo
P:8221074,PL 1743/2019,processo
P:8250685,PL 5466/2019,processo
P:8257479,PL 1077/2019,processo
P:8267383,PL 1937/2019,processo
P:8267417,PL 5166/2019,processo
P:8273917,PL 5479/2019,processo
P:8279708,PL 335/2019,processo
P:8287214,PL 1765/2019,processo
P:8303699,PL 6494/2019,processo
P:8310857,PL 1096/2019,processo
P:8311169,PL 130/2019,processo
P:8330427,PL 2497/2019,processo
P:8331579,PL 2839/2019,processo
P:8383626,PL 3792/2019,processo
P:8503515,PEC 45/2019,processo
P:8513971,PL 5838/2019,processo
P:8524240,PL 432/2019,processo
P:8524407,PL 1970/2019,processo
P:8524448,PL 3811/2019,processo
P:8524464,PL 5177/2019,processo
P:8524480,PL 6328/2019,processo
P:8533500,PL 826/2019,processo
P:8533508,PL 6379/2019,processo
P:8533516,PL 5826/2019,processo
P:8561170,PL 5497/2019,processo
P:8564563,PL 613/2019,processo
P:8564592,PL 6294/2019,processo
P:8572707,PL 6120/2019,processo
P:8572968,PL 2737/2019,processo
P:8593087,PL 4189/2019,processo
P:8598110,PL 6487/2019,processo
P:8608948,PL 2673/2019,processo
P:8611377,PL 768/2019,processo
P:8611385,PL 1434/2019,processo
P:8611393,PL 1461/2019,processo
P:8611401,PL 2082/2019,processo
P:8611458,PL 6495/2019,processo
P:8659017,PL 3324/2019,processo
P:8659115,PL 4632/2019,processo
P:8659165,PL 4987/2019,processo
P:8659196,PL 5894/2019,processo
P:8659249,PL 6279/2019,processo
P:8659357,PL 2627/2019,processo
P:8659935,PL 5407/2019,processo
P:8660025,PL 4284/2019,processo
P:8750734,PL 5791/2019,processo
P:7849420,PL 169/2020,processo
P:7858375,PL 173/2020,processo
P:7858409,PL 175/2020,processo
P:7858417,PL 2/2020,processo
P:7858454,PL 180/2020,processo
P:7858486,PL 4/2020,processo
P:7859496,MPV 918/2020,processo
P:7859932,MPV 919/2020,processo
P:7859939,MPV 920/2020,processo
P:7860017,PLN 1/2020,processo
P:7860648,PL 26/2020,processo
P:7860671,PL 30/2020,processo
P:7860693,PL 31/2020,processo
P:7860729,PL 72/2020,processo
P:7860768,PL 62/2020,processo
P:7860824,PL 27/2020,processo
P:7860899,PL 77/2020,processo
P:7860973,PL 90/2020,processo
P:7860993,PL 23/2020,processo
P:7861635,PL 126/2020,processo
P:7861749,PL 119/2020,processo
P:7861784,PL 135/2020,processo
P:7861796,PLP 4/2020,processo
P:7861832,PL 127/2020,processo
P:7863253,MPV 921/2020,processo
P:7864380,PL 189/2020,processo
P:7864571,PL 223/2020,processo
P:7864659,PL 235/2020,processo
P:7864669,PL 242/2020,processo
P:7864739,PEC 3/2020,processo
P:7867661,PL 333/2020,processo
P:7868039,PL 319/2020,processo
P:7868052,PL 317/2020,processo
P:7868227,PL 359/2020,processo
P:7868404,PL 316/2020,processo
P:7869897,PL 414/2020,processo
P:7869925,PL 415/2020,processo
P:7870158,MPV 922/2020,processo
P:7870551,MPV 923/2020,processo
P:7870908,PLN 2/2020,processo
P:7870938,PLN 3/2020,processo
P:7870943,PLN 4/2020,processo
P:7871815,PL 484/2020,processo
P:7871923,PL 486/2020,processo
P:7871982,PL 480/2020,processo
P:7871990,PL 502/2020,processo
P:7872006,PL 509/2020,processo
P:7873160,PL 570/2020,processo
P:7873346,PL 575/2020,processo
P:7873367,PL 574/2020,processo
P:7876151,PL 634/2020,processo
P:7876209,PL 635/2020,processo
P:7876225,PL 636/2020,processo
P:7876237,PEC 8/2020,processo
P:7876260,PL 642/2020,processo
P:7876481,MPV 924/2020,processo
P:7876777,PL 668/2020,processo
P:7876822,MPV 925/2020,processo
P:7877073,PL 751/2020,processo
P:7877075,PL 766/2020,processo
P:7877081,PL 769/2020,processo
P:7877091,PL 774/2020,processo
P:7877093,PL 775/2020,processo
P:7877134,PL 780/2020,processo
P:7877139,PL 781/2020,processo
P:7877144,PL 782/2020,processo
P:7877146,PL 783/2020,processo
P:7877148,PL 784/2020,processo
P:7877250,PL 800/2020,processo
P:7877263,PL 801/2020,processo
P:7877266,PL 802/2020,processo
P:7877279,PLP 33/2020,processo
P:7877306,MPV 926/2020,processo
P:7877319,MPV 927/2020,processo
P:7877544,MPV 928/2020,processo
P:7877579,PL 825/2020,processo
P:7877597,PL 831/2020,processo
P:7877603,PL 833/2020,processo
P:7877618,PL 835/2020,processo
P:7877637,PL 838/2020,processo
P:7877849,PL 867/2020,processo
P:7877852,PLP 37/2020,processo
P:7877925,PL 871/2020,processo
P:7877935,PL 873/2020,processo
P:7877951,PL 874/2020,processo
P:7877966,PL 875/2020,processo
P:7877982,PL 878/2020,processo
P:7877984,PL 877/2020,processo
P:7877994,PLP 38/2020,processo
P:7877996,PL 879/2020,processo
P:7878008,PL 880/2020,processo
P:7878027,PL 881/2020,processo
P:7878052,PLP 39/2020,processo
P:7878092,PL 884/2020,processo
P:7878227,PL 890/2020,processo
P:7878232,PL 891/2020,processo
P:7878309,PL 917/2020,processo
P:7878411,PL 944/2020,processo
P:7878500,PL 946/2020,processo
P:7878514,PL 949/2020,processo
P:7878532,PL 951/2020,processo
P:7878546,PLP 45/2020,processo
P:7878701,PLP 46/2020,processo
P:7878715,MPV 929/2020,processo
P:7878722,PL 954/2020,processo
P:7878785,PL 961/2020,processo
P:7878788,PL 962/2020,processo
P:7878791,PL 963/2020,processo
P:7879034,PL 1006/2020,processo
P:7879079,PL 1012/2020,processo
P:7879099,PLN 6/2020,processo
P:7879114,PLN 5/2020,processo
P:7879363,PL 1017/2020,processo
P:7879417,PLP 51/2020,processo
P:7879576,PL 1027/2020,processo
P:7879642,PL 786/2020,processo
P:7879650,PL 696/2020,processo
P:7879878,PL 805/2020,processo
P:7879906,PL 1037/2020,processo
P:7879922,PL 1039/2020,processo
P:7880080,PL 1049/2020,processo
P:7880086,PL 1050/2020,processo
P:7880130,PL 1057/2020,processo
P:7880148,PL 1059/2020,processo
P:7880155,PL 1060/2020,processo
P:7880163,PL 1061/2020,processo
P:7880171,PL 1062/2020,processo
P:7880211,PL 1064/2020,processo
P:7880284,PL 1065/2020,processo
P:7880321,PL 702/2020,processo
P:7880552,PL 1066/2020,processo
P:7880647,PLP 58/2020,processo
P:7880712,PL 1120/2020,processo
P:7880729,PL 1121/2020,processo
P:7880762,PL 1123/2020,processo
P:7880765,PL 1124/2020,processo
P:7880871,PL 1126/2020,processo
P:7880889,PL 1127/2020,processo
P:7880900,PL 1128/2020,processo
P:7881469,PLP 60/2020,processo
P:7881493,PL 1162/2020,processo
P:7881568,PL 1163/2020,processo
P:7881590,PLP 61/2020,processo
P:7881611,PL 1164/2020,processo
P:7881633,PL 1165/2020,processo
P:7881668,PL 1166/2020,processo
P:7881766,PL 1168/2020,processo
P:7881782,PL 1169/2020,processo
P:7881795,PL 1170/2020,processo
P:7881837,PL 1173/2020,processo
P:7883024,PL 1179/2020,processo
P:7883107,PL 1185/2020,processo
P:7883283,MPV 930/2020,processo
P:7883289,MPV 931/2020,processo
P:7883522,PL 1186/2020,processo
P:7883548,PL 1187/2020,processo
P:7883564,PL 1188/2020,processo
P:7883667,PL 1190/2020,processo
P:7883684,PL 1191/2020,processo
P:7883706,PL 1192/2020,processo
P:7883818,PL 1193/2020,processo
P:7883830,PL 1194/2020,processo
P:7883845,PL 1195/2020,processo
P:7883855,PL 1196/2020,processo
P:7883873,PL 1197/2020,processo
P:7883882,PLP 64/2020,processo
P:7883895,PL 1198/2020,processo
P:7883910,PL 1199/2020,processo
P:7883917,PL 1200/2020,processo
P:7883920,PL 1201/2020,processo
P:7883927,PL 1202/2020,processo
P:7883933,PL 1204/2020,processo
P:7883937,PL 1205/2020,processo
P:7884120,PL 1208/2020,processo
P:7884131,PL 1209/2020,processo
P:7884197,PL 1242/2020,processo
P:7884204,PL 1243/2020,processo
P:7884224,MPV 932/2020,processo
P:7884230,MPV 933/2020,processo
P:7884386,PL 1275/2020,processo
P:7884424,MPV 934/2020,processo
P:7884601,PL 1277/2020,processo
P:7884687,PL 1281/2020,processo
P:7884747,PL 1282/2020,processo
P:7884900,PL 1306/2020,processo
P:7884927,PL 1326/2020,processo
P:7884943,PL 1328/2020,processo
P:7885002,PL 1342/2020,processo
P:7885017,PL 864/2020,processo
P:7885032,PL 985/2020,processo
P:7885058,PL 1358/2020,processo
P:7885108,MPV 935/2020,processo
P:7885117,MPV 936/2020,processo
P:7885189,PL 1361/2020,processo
P:7885235,PL 1362/2020,processo
P:7885302,PL 1363/2020,processo
P:7885709,PL 1412/2020,processo
P:7885765,PL 1413/2020,processo
P:7886016,PL 1419/2020,processo
P:7886180,MPV 937/2020,processo
P:7886252,MPV 938/2020,processo
P:7886267,MPV 939/2020,processo
P:7886317,MPV 940/2020,processo
P:7886326,MPV 941/2020,processo
P:7886335,MPV 942/2020,processo
P:7886793,PL 1441/2020,processo
P:7886801,PL 1448/2020,processo
P:7886809,PL 1449/2020,processo
P:7886875,PL 1451/2020,processo
P:7887017,PL 1161/2020,processo
P:7887080,PL 1452/2020,processo
P:7887172,PL 1453/2020,processo
P:7888818,PLN 7/2020,processo
P:7890422,MPV 943/2020,processo
P:7890428,MPV 944/2020,processo
P:7890481,MPV 945/2020,processo
P:7890600,PL 1518/2020,processo
P:7890603,PL 1519/2020,processo
P:7890640,PL 1520/2020,processo
P:7890643,PL 1521/2020,processo
P:7890650,PL 1523/2020,processo
P:7890714,PL 1532/2020,processo
P:7890828,PEC 10/2020,processo
P:7890885,PL 1538/2020,processo
P:7890888,PL 1539/2020,processo
P:7890928,PL 1541/2020,processo
P:7891000,PL 1542/2020,processo
P:7891117,PL 1543/2020,processo
P:7891129,PL 1544/2020,processo
P:7891174,PL 1545/2020,processo
P:7891190,PL 1546/2020,processo
P:7891833,PL 1602/2020,processo
P:7891857,PL 1603/2020,processo
P:7891873,PL 1604/2020,processo
P:7891925,PL 1605/2020,processo
P:7891952,PL 1610/2020,processo
P:7892167,PL 1626/2020,processo
P:7892273,PL 1627/2020,processo
P:7892538,PL 1640/2020,processo
P:7892541,PL 1642/2020,processo
P:7892645,PL 1644/2020,processo
P:7892797,PL 1646/2020,processo
P:7892991,PL 1647/2020,processo
P:7893574,MPV 946/2020,processo
P:7893676,PL 848/2020,processo
P:7894051,PL 1704/2020,processo
P:7894065,PL 1705/2020,processo
P:7894078,PL 1706/2020,processo
P:7894108,PL 1707/2020,processo
P:7894128,PL 1708/2020,processo
P:7894167,MPV 947/2020,processo
P:7894175,MPV 948/2020,processo
P:7894267,PL 1722/2020,processo
P:7894326,MPV 949/2020,processo
P:7894332,MPV 950/2020,processo
P:7896100,PL 1789/2020,processo
P:7896126,PL 1790/2020,processo
P:7896949,PL 675/2020,processo
P:7896997,PL 1794/2020,processo
P:7897019,PL 1795/2020,processo
P:7897053,PL 1796/2020,processo
P:7897102,PL 1798/2020,processo
P:7897127,PL 1106/2020,processo
P:7897203,PLN 8/2020,processo
P:7897220,PL 1799/2020,processo
P:7897262,PLP 89/2020,processo
P:7897307,PL 1800/2020,processo
P:7897379,PL 1801/2020,processo
P:7897390,PL 1802/2020,processo
P:7897407,PL 1803/2020,processo
P:7897415,PL 1804/2020,processo
P:7897438,PL 1805/2020,processo
P:7898207,PL 1848/2020,processo
P:7898273,PL 1849/2020,processo
P:7898298,PL 1851/2020,processo
P:7898307,PL 1852/2020,processo
P:7898422,PL 1853/2020,processo
P:7898441,PL 1854/2020,processo
P:7898470,PL 1855/2020,processo
P:7898499,PL 1856/2020,processo
P:7898502,PL 1857/2020,processo
P:7898622,PL 1866/2020,processo
P:7898682,PL 1867/2020,processo
P:7898900,PL 1869/2020,processo
P:7898935,PLP 96/2020,processo
P:7899245,PL 1885/2020,processo
P:7899670,PL 1886/2020,processo
P:7899762,MPV 951/2020,processo
P:7899878,PL 1912/2020,processo
P:7899921,PL 1913/2020,processo
P:7899989,MPV 952/2020,processo
P:7900029,PLN 9/2020,processo
P:7900042,PEC 12/2020,processo
P:7900095,MPV 953/2020,processo
P:7900190,PL 1933/2020,processo
P:7900210,PL 1934/2020,processo
P:7900230,PL 1935/2020,processo
P:7900248,PL 1936/2020,processo
P:7900420,PL 1951/2020,processo
P:7900926,PL 1994/2020,processo
P:7900938,PL 1997/2020,processo
P:7901069,PL 2002/2020,processo
P:7901465,MPV 954/2020,processo
P:7901812,PL 2018/2020,processo
P:7901886,PL 2020/2020,processo
P:7901889,PL 2021/2020,processo
P:7901896,PL 2022/2020,processo
P:7901900,PL 2023/2020,processo
P:7901921,PL 2024/2020,processo
P:7901960,PL 2025/2020,processo
P:7901966,PL 2026/2020,processo
P:7901982,PL 2027/2020,processo
P:7901995,PL 2028/2020,processo
P:7902014,PL 2029/2020,processo
P:7902040,PL 2030/2020,processo
P:7902061,PL 2031/2020,processo
P:7902083,PL 2033/2020,processo
P:7902139,PL 2037/2020,processo
P:7902285,MPV 955/2020,processo
P:7902432,PL 2065/2020,processo
P:7902442,PL 2069/2020,processo
P:7902750,PL 2075/2020,processo
P:7902826,PL 2081/2020,processo
P:7903055,PL 2083/2020,processo
P:7903307,PL 2101/2020,processo
P:7904034,PL 2112/2020,processo
P:7904037,PL 2113/2020,processo
P:7904077,PL 2133/2020,processo
P:7904188,PL 2139/2020,processo
P:7904311,PL 2148/2020,processo
P:7904354,PL 1389/2020,processo
P:7904421,PL 2158/2020,processo
P:7904570,MPV 956/2020,processo
P:7904597,MPV 957/2020,processo
P:7904603,MPV 958/2020,processo
P:7904646,PL 2178/2020,processo
P:7904654,PL 2179/2020,processo
P:7904890,PL 2194/2020,processo
P:7904957,PL 2207/2020,processo
P:7905006,PLP 113/2020,processo
P:7905448,PL 2261/2020,processo
P:7905504,PL 1079/2020,processo
P:7905577,PL 2288/2020,processo
P:7905588,PL 2289/2020,processo
P:7905636,PL 2293/2020,processo
P:7905882,PL 2303/2020,processo
P:7905906,PL 2304/2020,processo
P:7905935,PL 2305/2020,processo
P:7905946,PL 2307/2020,processo
P:7905996,PL 2308/2020,processo
P:7906395,MPV 959/2020,processo
P:7906436,PL 1409/2020,processo
P:7906634,PL 1304/2020,processo
P:7906757,PL 2324/2020,processo
P:7906787,PL 2326/2020,processo
P:7906830,PL 2328/2020,processo
P:7906845,PL 2329/2020,processo
P:7906884,PL 2330/2020,processo
P:7908269,MPV 960/2020,processo
P:7908356,PL 2354/2020,processo
P:7908369,PL 2355/2020,processo
P:7908538,PL 2370/2020,processo
P:7908574,PL 2373/2020,processo
P:7908703,PL 2376/2020,processo
P:7908929,PL 2388/2020,processo
P:7909030,PL 2409/2020,processo
P:7909046,PL 2410/2020,processo
P:7909057,PLP 117/2020,processo
P:7909117,PL 2413/2020,processo
P:7909247,PL 2419/2020,processo
P:7909402,PL 2424/2020,processo
P:7909549,PL 2435/2020,processo
P:7910981,MPV 961/2020,processo
P:7910993,MPV 962/2020,processo
P:7911949,MPV 963/2020,processo
P:7912022,PL 2478/2020,processo
P:7912030,PL 2479/2020,processo
P:7912054,PL 2480/2020,processo
P:7912062,PL 2481/2020,processo
P:7912070,PL 2482/2020,processo
P:7912336,PL 2510/2020,processo
P:7912480,MPV 964/2020,processo
P:7912537,PLN 10/2020,processo
P:7912590,PL 2525/2020,processo
P:7912631,PL 2526/2020,processo
P:7912706,PL 2533/2020,processo
P:7912717,PL 2534/2020,processo
P:7912729,PL 2535/2020,processo
P:7912871,PL 2538/2020,processo
P:7912971,PL 2544/2020,processo
P:7913076,PL 2549/2020,processo
P:7913655,PL 2563/2020,processo
P:7913693,PL 2564/2020,processo
P:7913840,PL 2568/2020,processo
P:7913861,PL 2569/2020,processo
P:7913989,PL 2575/2020,processo
P:7914209,PL 2589/2020,processo
P:7914231,PL 2590/2020,processo
P:7914315,PL 2593/2020,processo
P:7914323,PL 2594/2020,processo
P:7914398,PL 2599/2020,processo
P:7914448,PL 2602/2020,processo
P:7914609,PL 2620/2020,processo
P:7914711,PL 2627/2020,processo
P:7914719,PL 2628/2020,processo
P:7914734,PL 2629/2020,processo
P:7914763,PL 2630/2020,processo
P:7914825,PL 2631/2020,processo
P:7914886,MPV 965/2020,processo
P:7914892,MPV 966/2020,processo
P:7914991,PL 2637/2020,processo
P:7915065,PL 2639/2020,processo
P:7915075,PL 2644/2020,processo
P:7915356,PL 2663/2020,processo
P:7915632,PL 2694/2020,processo
P:7915645,PL 2695/2020,processo
P:7915653,PL 2696/2020,processo
P:7915717,PL 2707/2020,processo
P:7915748,PL 2708/2020,processo
P:7915825,PL 2718/2020,processo
P:7915848,PL 2720/2020,processo
P:7916401,PEC 17/2020,processo
P:7916729,PL 2740/2020,processo
P:7916732,PL 2741/2020,processo
P:7916749,PL 2742/2020,processo
P:7916807,PL 2743/2020,processo
P:7917106,PL 2757/2020,processo
P:7917120,PL 2760/2020,processo
P:7917196,MPV 967/2020,processo
P:7917285,PEC 18/2020,processo
P:7917305,MPV 968/2020,processo
P:7917328,PL 2775/2020,processo
P:7917347,MPV 969/2020,processo
P:7917415,PL 1562/2020,processo
P:7917979,PL 2048/2020,processo
P:7918004,PL 1888/2020,processo
P:7918137,PLN 11/2020,processo
P:7918321,PL 2816/2020,processo
P:7918392,PLP 132/2020,processo
P:7918445,PL 2821/2020,processo
P:7918469,PL 2822/2020,processo
P:7918534,PL 2825/2020,processo
P:7918560,PL 2828/2020,processo
P:7918633,PEC 21/2020,processo
P:7918647,PL 1826/2020,processo
P:7918759,PLP 133/2020,processo
P:7918784,PLP 135/2020,processo
P:7918805,PLP 136/2020,processo
P:7918814,PL 2839/2020,processo
P:7918861,PL 2840/2020,processo
P:7918909,PL 1142/2020,processo
P:7918961,PL 1291/2020,processo
P:7919135,PL 2294/2020,processo
P:7919276,PL 2864/2020,processo
P:7919368,PL 2867/2020,processo
P:7919384,PL 2868/2020,processo
P:7919419,PL 2871/2020,processo
P:7919426,PL 2872/2020,processo
P:7919449,PL 2875/2020,processo
P:7919459,PL 2876/2020,processo
P:7919597,MPV 970/2020,processo
P:7919642,PL 2891/2020,processo
P:7919700,PL 2906/2020,processo
P:7919706,PL 2907/2020,processo
P:7919712,PL 2908/2020,processo
P:7919791,MPV 971/2020,processo
P:7919941,MPV 972/2020,processo
P:7919993,PL 2928/2020,processo
P:7920009,PL 2929/2020,processo
P:7920015,PL 1075/2020,processo
P:7920023,PL 2159/2020,processo
P:7920199,PL 2940/2020,processo
P:7920225,PL 2942/2020,processo
P:7920333,PLP 9/2020,processo
P:7920348,PL 2947/2020,processo
P:7920383,MPV 973/2020,processo
P:7920455,PL 2950/2020,processo
P:7920461,PLP 140/2020,processo
P:7920739,PL 2971/2020,processo
P:7920742,PL 2972/2020,processo
P:7920869,PL 2980/2020,processo
P:7920890,PL 2981/2020,processo
P:7920951,MPV 974/2020,processo
P:7921173,PL 2984/2020,processo
P:7921383,PL 3003/2020,processo
P:7921398,PL 3008/2020,processo
P:7921401,PLP 146/2020,processo
P:7921467,PL 3015/2020,processo
P:7921610,PEC 22/2020,processo
P:7921808,PL 3025/2020,processo
P:7922056,MPV 975/2020,processo
P:7922175,PLN 12/2020,processo
P:7922387,PL 3064/2020,processo
P:7922775,PL 2508/2020,processo
P:7922968,PL 3101/2020,processo
P:7923001,PLP 152/2020,processo
P:7923385,PL 3129/2020,processo
P:7924001,PL 3147/2020,processo
P:7924022,MPV 976/2020,processo
P:7924031,MPV 977/2020,processo
P:7924039,MPV 978/2020,processo
P:7924543,PL 3159/2020,processo
P:7924549,PL 3160/2020,processo
P:7924587,PLN 14/2020,processo
P:7924591,PLN 13/2020,processo
P:7924694,PL 3188/2020,processo
P:7924711,PL 3190/2020,processo
P:7924717,PL 3191/2020,processo
P:7924939,PL 3211/2020,processo
P:7924969,PL 3214/2020,processo
P:7925061,PL 3224/2020,processo
P:7925097,PL 3225/2020,processo
P:7925192,PL 3229/2020,processo
P:7925256,MPV 979/2020,processo
P:7925393,PL 3244/2020,processo
P:7925493,PLN 15/2020,processo
P:7925873,MPV 980/2020,processo
P:7925967,MPV 981/2020,processo
P:7926023,MPV 982/2020,processo
P:7926180,PL 3285/2020,processo
P:7926186,PL 3286/2020,processo
P:7926196,PL 3287/2020,processo
P:7926199,PL 3288/2020,processo
P:7926202,PL 3289/2020,processo
P:7926546,PL 3323/2020,processo
P:7926706,PL 3336/2020,processo
P:7926716,PL 3337/2020,processo
P:7926723,PL 3338/2020,processo
P:7926738,PL 3339/2020,processo
P:7926744,PL 3340/2020,processo
P:7926750,PL 3341/2020,processo
P:7926757,PL 3342/2020,processo
P:7926977,MPV 983/2020,processo
P:7927250,PL 3369/2020,processo
P:7927271,PL 3372/2020,processo
P:7927283,PL 3373/2020,processo
P:7927291,PL 3374/2020,processo
P:7927304,PL 3379/2020,processo
P:7927378,PL 3387/2020,processo
P:7927489,PL 3391/2020,processo
P:7927614,MPV 984/2020,processo
P:7927671,PL 1013/2020,processo
P:7927728,PL 3404/2020,processo
P:7927734,PL 3405/2020,processo
P:7927883,PL 3411/2020,processo
P:7928036,PL 3418/2020,processo
P:7928162,PL 3426/2020,processo
P:7928198,PL 1494/2020,processo
P:7929383,PEC 23/2020,processo
P:7930727,PL 3462/2020,processo
P:7931732,PL 3468/2020,processo
P:7931911,PL 3476/2020,processo
P:7932632,PL 3491/2020,processo
P:7933631,PL 3511/2020,processo
P:7933709,MPV 985/2020,processo
P:7933793,PL 3520/2020,processo
P:7933829,PL 3521/2020,processo
P:7934077,PL 3530/2020,processo
P:7934083,PL 3531/2020,processo
P:7934089,PL 3532/2020,processo
P:7934095,PL 3533/2020,processo
P:7934101,PL 3534/2020,processo
P:7934107,PL 3535/2020,processo
P:7934179,PL 3541/2020,processo
P:7934515,PL 3545/2020,processo
P:7934521,PL 3546/2020,processo
P:7934550,MPV 986/2020,processo
P:7934836,PL 3557/2020,processo
P:7935111,PL 3564/2020,processo
P:7935190,MPV 987/2020,processo
P:7935204,MPV 988/2020,processo
P:7935403,PL 3582/2020,processo
P:7935688,PL 3603/2020,processo
P:7935757,PL 3606/2020,processo
P:7935760,PL 3607/2020,processo
P:7935770,PLP 176/2020,processo
P:7935842,PL 3615/2020,processo
P:7936374,PL 3631/2020,processo
P:7936394,PLN 16/2020,processo
P:7954782,PL 3654/2020,processo
P:7954801,PL 3657/2020,processo
P:7955202,PL 3669/2020,processo
P:7955414,PL 3672/2020,processo
P:7955482,PL 3682/2020,processo
