tag,label,type
P:2349478,PL 707/2023,proposicao
P:2349481,PL 708/2023,proposicao
P:2349493,PL 709/2023,proposicao
P:2349500,PL 710/2023,proposicao
P:2349501,PL 711/2023,proposicao
P:2349503,PL 712/2023,proposicao
P:2349506,PL 714/2023,proposicao
P:2349508,PL 715/2023,proposicao
P:2349512,PL 716/2023,proposicao
P:2349515,PL 717/2023,proposicao
P:2349517,PL 718/2023,proposicao
P:2349518,PL 719/2023,proposicao
P:2349519,PL 720/2023,proposicao
P:2349520,PL 721/2023,proposicao
P:2349521,PL 722/2023,proposicao
P:2349522,PL 723/2023,proposicao
P:2349523,PL 724/2023,proposicao
P:2349528,PL 725/2023,proposicao
P:2349535,PL 726/2023,proposicao
P:2349536,PL 727/2023,proposicao
P:2349538,PL 728/2023,proposicao
P:2349539,PL 729/2023,proposicao
P:2349540,PL 730/2023,proposicao
P:2349542,PL 731/2023,proposicao
P:2349548,PL 733/2023,proposicao
P:2349549,PL 734/2023,proposicao
P:2349552,PL 735/2023,proposicao
P:2349554,PL 736/2023,proposicao
P:2349561,PL 737/2023,proposicao
P:2349562,PL 738/2023,proposicao
P:2349576,PL 739/2023,proposicao
P:2349620,PL 740/2023,proposicao
P:2349622,PL 741/2023,proposicao
P:2349628,PL 742/2023,proposicao
P:2349629,PL 743/2023,proposicao
P:2349631,MPV 1163/2023,proposicao
P:2349640,PL 745/2023,proposicao
P:2349641,PL 746/2023,proposicao
P:2349642,PL 747/2023,proposicao
P:2349643,PL 748/2023,proposicao
P:2349647,PL 749/2023,proposicao
P:2349650,PL 750/2023,proposicao
P:2349652,PL 751/2023,proposicao
P:2349653,PL 752/2023,proposicao
P:2349654,PL 753/2023,proposicao
P:2349657,PL 754/2023,proposicao
P:2349660,PL 755/2023,proposicao
P:2349665,PL 756/2023,proposicao
P:2349667,PL 757/2023,proposicao
P:2349671,PL 758/2023,proposicao
P:2349685,PL 759/2023,proposicao
P:2349689,PL 760/2023,proposicao
P:2349690,PL 761/2023,proposicao
P:2349706,PL 763/2023,proposicao
P:2349707,PL 764/2023,proposicao
P:2349721,PL 765/2023,proposicao
P:2349722,PL 766/2023,proposicao
P:2349723,PL 767/2023,proposicao
P:2349725,PL 768/2023,proposicao
P:2349726,PL 769/2023,proposicao
P:2349727,PL 770/2023,proposicao
P:2349738,PL 771/2023,proposicao
P:2349743,PL 772/2023,proposicao
P:2349747,PLP 33/2023,proposicao
P:2349752,PL 773/2023,proposicao
P:2349753,PL 774/2023,proposicao
P:2349754,PL 775/2023,proposicao
P:2349758,PL 776/2023,proposicao
P:2349759,PL 777/2023,proposicao
P:2349760,PL 778/2023,proposicao
P:2349767,PL 779/2023,proposicao
P:2349768,PL 780/2023,proposicao
P:2349771,PL 781/2023,proposicao
P:2349774,PLV 1/2023,proposicao
P:2349778,PL 782/2023,proposicao
P:2349786,PL 783/2023,proposicao
P:2349792,PL 784/2023,proposicao
P:2349804,PL 787/2023,proposicao
P:2349819,PL 790/2023,proposicao
P:2349820,PL 791/2023,proposicao
P:2349824,PL 792/2023,proposicao
P:2349825,PL 793/2023,proposicao
P:2349830,PL 794/2023,proposicao
P:2349831,PL 795/2023,proposicao
P:2349834,PL 796/2023,proposicao
P:2349839,PL 797/2023,proposicao
P:2349842,PL 798/2023,proposicao
P:2349843,PL 799/2023,proposicao
P:2349844,PL 800/2023,proposicao
P:2349845,PL 802/2023,proposicao
P:2349846,PL 803/2023,proposicao
P:2349847,PL 804/2023,proposicao
P:2349848,PL 805/2023,proposicao
P:2349849,PLP 35/2023,proposicao
P:2349855,PL 809/2023,proposicao
P:2349857,PL 810/2023,proposicao
P:2349858,PL 811/2023,proposicao
P:2349860,PL 812/2023,proposicao
P:2349861,PL 813/2023,proposicao
P:2349863,PL 814/2023,proposicao
P:2349864,PL 815/2023,proposicao
P:2349865,PL 816/2023,proposicao
P:2349866,PL 817/2023,proposicao
P:2349867,PL 818/2023,proposicao
P:2349869,PL 819/2023,proposicao
P:2349873,PL 820/2023,proposicao
P:2349874,PL 821/2023,proposicao
P:2349876,PL 822/2023,proposicao
P:2349878,PL 823/2023,proposicao
P:2349879,PL 824/2023,proposicao
P:2349880,PL 825/2023,proposicao
P:2349881,PL 826/2023,proposicao
P:2349882,PL 827/2023,proposicao
P:2349884,PL 828/2023,proposicao
P:2349886,PL 829/2023,proposicao
P:2349895,PL 830/2023,proposicao
P:2349896,PL 831/2023,proposicao
P:2349897,PL 832/2023,proposicao
P:2349898,PL 833/2023,proposicao
P:2349899,PL 834/2023,proposicao
P:2349900,PL 835/2023,proposicao
P:2349901,PL 837/2023,proposicao
P:2349905,PL 838/2023,proposicao
P:2349907,PL 840/2023,proposicao
P:2349908,PL 841/2023,proposicao
P:2349910,PL 842/2023,proposicao
P:2349911,PL 843/2023,proposicao
P:2349916,PL 844/2023,proposicao
P:2349925,PL 846/2023,proposicao
P:2349928,PL 847/2023,proposicao
P:2349929,PL 848/2023,proposicao
P:2349930,PL 849/2023,proposicao
P:2349947,MPV 1164/2023,proposicao
P:2349956,PL 854/2023,proposicao
P:2349957,PL 855/2023,proposicao
P:2349963,PL 856/2023,proposicao
P:2349964,PL 857/2023,proposicao
P:2349965,PL 858/2023,proposicao
P:2349999,PL 860/2023,proposicao
P:2350000,PL 861/2023,proposicao
P:2350001,PL 862/2023,proposicao
P:2350003,PL 863/2023,proposicao
P:2350004,PL 864/2023,proposicao
P:2350005,PL 865/2023,proposicao
P:2350007,PL 866/2023,proposicao
P:2350014,PL 867/2023,proposicao
P:2350027,PL 868/2023,proposicao
P:2350059,PL 869/2023,proposicao
P:2350062,PLP 36/2023,proposicao
P:2350072,PL 870/2023,proposicao
P:2350076,PL 871/2023,proposicao
P:2350078,PL 872/2023,proposicao
P:2350080,PL 873/2023,proposicao
P:2350081,PL 874/2023,proposicao
P:2350082,PL 875/2023,proposicao
P:2350083,PL 876/2023,proposicao
P:2350084,PL 877/2023,proposicao
P:2350085,PL 878/2023,proposicao
P:2350087,PL 879/2023,proposicao
P:2350089,PL 881/2023,proposicao
P:2350107,PLP 37/2023,proposicao
P:2350110,PL 883/2023,proposicao
P:2350111,PL 884/2023,proposicao
P:2350132,PL 885/2023,proposicao
P:2350139,PL 886/2023,proposicao
P:2350140,PL 887/2023,proposicao
P:2350141,PL 888/2023,proposicao
P:2350156,PL 889/2023,proposicao
P:2350163,PL 890/2023,proposicao
P:2350164,PL 891/2023,proposicao
P:2350165,PL 892/2023,proposicao
P:2350168,PL 893/2023,proposicao
P:2350172,PL 894/2023,proposicao
P:2350188,PL 895/2023,proposicao
P:2350191,PLP 38/2023,proposicao
P:2350199,PL 897/2023,proposicao
P:2350211,PL 898/2023,proposicao
P:2350229,PL 901/2023,proposicao
P:2350230,PL 902/2023,proposicao
P:2350233,PL 903/2023,proposicao
P:2350255,PL 905/2023,proposicao
P:2350258,PL 907/2023,proposicao
P:2350264,PL 908/2023,proposicao
P:2350265,PL 909/2023,proposicao
P:2350266,PLP 39/2023,proposicao
P:2350268,PL 910/2023,proposicao
P:2350277,PL 911/2023,proposicao
P:2350278,PL 912/2023,proposicao
P:2350280,PL 913/2023,proposicao
P:2350281,PL 914/2023,proposicao
P:2350283,PL 915/2023,proposicao
P:2350284,PL 916/2023,proposicao
P:2350291,PL 918/2023,proposicao
P:2350301,PL 919/2023,proposicao
P:2350302,PL 920/2023,proposicao
P:2350305,PL 921/2023,proposicao
P:2350314,PL 922/2023,proposicao
P:2350315,PL 923/2023,proposicao
P:2350316,PL 924/2023,proposicao
P:2350319,PL 925/2023,proposicao
P:2350320,PL 926/2023,proposicao
P:2350321,PL 927/2023,proposicao
P:2350322,PL 928/2023,proposicao
P:2350323,PL 929/2023,proposicao
P:2350328,PL 931/2023,proposicao
P:2350332,PL 932/2023,proposicao
P:2350355,PL 934/2023,proposicao
P:2350357,PL 935/2023,proposicao
P:2350369,PL 936/2023,proposicao
P:2350374,PL 937/2023,proposicao
P:2350375,PL 938/2023,proposicao
P:2350376,PLP 40/2023,proposicao
P:2350377,PL 939/2023,proposicao
P:2350378,PL 940/2023,proposicao
P:2350379,PL 941/2023,proposicao
P:2350381,PL 942/2023,proposicao
P:2350392,PL 943/2023,proposicao
P:2350401,PL 945/2023,proposicao
P:2350402,PL 946/2023,proposicao
P:2350403,PL 947/2023,proposicao
P:2350406,PL 948/2023,proposicao
P:2350412,PL 950/2023,proposicao
P:2350415,PL 951/2023,proposicao
P:2350416,PLV 2/2023,proposicao
P:2350419,PL 952/2023,proposicao
P:2350421,PL 953/2023,proposicao
P:2350422,PL 954/2023,proposicao
P:2350425,PL 955/2023,proposicao
P:2350426,PL 957/2023,proposicao
P:2350427,PL 958/2023,proposicao
P:2350435,PL 959/2023,proposicao
P:2350436,PL 960/2023,proposicao
P:2350437,PL 961/2023,proposicao
P:2350438,PL 962/2023,proposicao
P:2350444,PL 963/2023,proposicao
P:2350448,PL 967/2023,proposicao
P:2350449,PL 968/2023,proposicao
P:2350450,PL 969/2023,proposicao
P:2350451,PL 970/2023,proposicao
P:2350452,PL 971/2023,proposicao
P:2350453,PL 972/2023,proposicao
P:2350454,PL 973/2023,proposicao
P:2350456,PL 974/2023,proposicao
P:2350457,PL 975/2023,proposicao
P:2350459,PL 976/2023,proposicao
P:2350460,PL 977/2023,proposicao
P:2350461,PL 978/2023,proposicao
P:2350468,PL 979/2023,proposicao
P:2350469,PL 980/2023,proposicao
P:2350471,PL 981/2023,proposicao
P:2350480,PL 982/2023,proposicao
P:2350482,PL 983/2023,proposicao
P:2350483,PL 984/2023,proposicao
P:2350490,PEC 2/2023,proposicao
P:2350492,PL 986/2023,proposicao
P:2350495,PL 987/2023,proposicao
P:2350502,PL 988/2023,proposicao
P:2350504,PL 989/2023,proposicao
P:2350508,PL 990/2023,proposicao
P:2350509,PL 991/2023,proposicao
P:2350517,PL 992/2023,proposicao
P:2350520,PLP 41/2023,proposicao
P:2350522,PL 993/2023,proposicao
P:2350523,PL 994/2023,proposicao
P:2350532,PL 998/2023,proposicao
P:2350533,PL 999/2023,proposicao
P:2350534,PL 1000/2023,proposicao
P:2350537,PL 1001/2023,proposicao
P:2350539,PL 1002/2023,proposicao
P:2350541,PL 1003/2023,proposicao
P:2350542,PL 1004/2023,proposicao
P:2350543,PL 1005/2023,proposicao
P:2350562,PL 1006/2023,proposicao
P:2350563,PL 1007/2023,proposicao
P:2350567,PL 1008/2023,proposicao
P:2350568,PEC 3/2023,proposicao
P:2350574,PL 1009/2023,proposicao
P:2350576,PL 1010/2023,proposicao
P:2350579,PL 1014/2023,proposicao
P:2350582,PL 1015/2023,proposicao
P:2350586,PL 1016/2023,proposicao
P:2350592,PL 1017/2023,proposicao
P:2350601,PL 1018/2023,proposicao
P:2350602,PL 1019/2023,proposicao
P:2350615,PL 1020/2023,proposicao
P:2350618,PL 1021/2023,proposicao
P:2350629,PL 1022/2023,proposicao
P:2350639,PL 1023/2023,proposicao
P:2350710,PL 1024/2023,proposicao
P:2350711,PL 1025/2023,proposicao
P:2350715,PL 1026/2023,proposicao
P:2350728,PL 1027/2023,proposicao
P:2350730,PL 1028/2023,proposicao
P:2350829,PL 1032/2023,proposicao
P:2350832,PL 1033/2023,proposicao
P:2350839,PL 1034/2023,proposicao
P:2350865,PL 1035/2023,proposicao
P:2350872,PL 1036/2023,proposicao
P:2350875,PL 1037/2023,proposicao
P:2350882,PL 1038/2023,proposicao
P:2350884,PL 1039/2023,proposicao
P:2350892,PL 1040/2023,proposicao
P:2350907,PL 1041/2023,proposicao
P:2350911,PL 1042/2023,proposicao
P:2350913,PL 1043/2023,proposicao
P:2350914,PLP 42/2023,proposicao
P:2350915,PL 1046/2023,proposicao
P:2350921,PL 1047/2023,proposicao
P:2350927,PL 1048/2023,proposicao
P:2350932,PLP 43/2023,proposicao
P:2350933,PLP 44/2023,proposicao
P:2350953,PL 1049/2023,proposicao
P:2350956,PL 1050/2023,proposicao
P:2350957,PLP 45/2023,proposicao
P:2350959,PL 1051/2023,proposicao
P:2350964,PL 1052/2023,proposicao
P:2351102,PL 1055/2023,proposicao
P:2351103,PL 1056/2023,proposicao
P:2351106,PL 1057/2023,proposicao
P:2351108,PL 1058/2023,proposicao
P:2351109,PL 1059/2023,proposicao
P:2351114,PL 1061/2023,proposicao
P:2351125,PL 1062/2023,proposicao
P:2351140,PL 1063/2023,proposicao
P:2351141,PL 1064/2023,proposicao
P:2351142,PL 1065/2023,proposicao
P:2351143,PL 1066/2023,proposicao
P:2351147,PL 1067/2023,proposicao
P:2351148,PL 1068/2023,proposicao
P:2351149,PL 1069/2023,proposicao
P:2351155,PL 1071/2023,proposicao
P:2351156,PL 1072/2023,proposicao
P:2351157,PL 1073/2023,proposicao
P:2351158,PL 1074/2023,proposicao
P:2351163,PL 1075/2023,proposicao
P:2351165,PLP 47/2023,proposicao
P:2351167,PL 1076/2023,proposicao
P:2351168,PL 1077/2023,proposicao
P:2351177,PL 1084/2023,proposicao
P:2351179,PL 1085/2023,proposicao
P:2351183,PL 1086/2023,proposicao
P:2351200,PL 1087/2023,proposicao
P:2351201,PLP 49/2023,proposicao
P:2351203,PL 1088/2023,proposicao
P:2351204,PLP 50/2023,proposicao
P:2351205,PL 1089/2023,proposicao
P:2351206,PL 1090/2023,proposicao
P:2351207,PL 1091/2023,proposicao
P:2351208,PL 1092/2023,proposicao
P:2351209,PL 1093/2023,proposicao
P:2351210,PL 1094/2023,proposicao
P:2351211,PL 1095/2023,proposicao
P:2351215,PLP 51/2023,proposicao
P:2351222,PL 1096/2023,proposicao
P:2351226,PL 1097/2023,proposicao
P:2351232,PLP 52/2023,proposicao
P:2351234,PLP 53/2023,proposicao
P:2351245,PL 1100/2023,proposicao
P:2351246,PL 1101/2023,proposicao
P:2351247,PL 1102/2023,proposicao
P:2351249,PL 1106/2023,proposicao
P:2351251,PL 1109/2023,proposicao
P:2351252,PL 1110/2023,proposicao
P:2351275,PLP 54/2023,proposicao
P:2351280,PL 1111/2023,proposicao
P:2351284,PL 1112/2023,proposicao
P:2351287,PL 1113/2023,proposicao
P:2351289,PL 1114/2023,proposicao
P:2351290,PL 1115/2023,proposicao
P:2351291,PL 1116/2023,proposicao
P:2351292,PL 1117/2023,proposicao
P:2351293,PL 1118/2023,proposicao
P:2351295,PL 1119/2023,proposicao
P:2351296,PL 1120/2023,proposicao
P:2351298,PL 1121/2023,proposicao
P:2351299,PL 1122/2023,proposicao
P:2351300,PL 1123/2023,proposicao
P:2351301,PL 1124/2023,proposicao
P:2351302,PL 1125/2023,proposicao
P:2351304,PL 1126/2023,proposicao
P:2351305,PL 1127/2023,proposicao
P:2351309,PL 1128/2023,proposicao
P:2351310,PL 1129/2023,proposicao
P:2351312,PL 1130/2023,proposicao
P:2351321,PL 1131/2023,proposicao
P:2351323,PLP 55/2023,proposicao
P:2351325,PL 1133/2023,proposicao
P:2351327,PL 1134/2023,proposicao
P:2351336,PL 1135/2023,proposicao
P:2351337,PL 1136/2023,proposicao
P:2351338,PL 1137/2023,proposicao
P:2351340,PL 1139/2023,proposicao
P:2351343,PL 1140/2023,proposicao
P:2351344,PL 1141/2023,proposicao
P:2351346,PL 1142/2023,proposicao
P:2351347,PLP 56/2023,proposicao
P:2351348,PL 1143/2023,proposicao
P:2351349,PL 1144/2023,proposicao
P:2351350,PL 1145/2023,proposicao
P:2351356,PL 1147/2023,proposicao
P:2351357,PL 1148/2023,proposicao
P:2351358,PL 1149/2023,proposicao
P:2351360,PL 1150/2023,proposicao
P:2351365,PL 1151/2023,proposicao
P:2351371,PL 1152/2023,proposicao
P:2351386,PL 1153/2023,proposicao
P:2351389,PL 1154/2023,proposicao
P:2351390,PL 1155/2023,proposicao
P:2351402,PL 1161/2023,proposicao
P:2351423,PLP 57/2023,proposicao
P:2351426,PL 1163/2023,proposicao
P:2351429,PL 1164/2023,proposicao
P:2351434,PL 1165/2023,proposicao
P:2351450,PL 1166/2023,proposicao
P:2351468,PL 1167/2023,proposicao
P:2351469,PL 1168/2023,proposicao
P:2351470,PL 1169/2023,proposicao
P:2351473,PL 1170/2023,proposicao
P:2351475,PL 1171/2023,proposicao
P:2351477,PL 1172/2023,proposicao
P:2351496,PL 1173/2023,proposicao
P:2351497,PL 1174/2023,proposicao
P:2351499,PL 1175/2023,proposicao
P:2351503,PL 1176/2023,proposicao
P:2351506,PEC 5/2023,proposicao
P:2351508,PL 1177/2023,proposicao
P:2351521,PL 1178/2023,proposicao
P:2351523,PL 1179/2023,proposicao
P:2351528,PL 1180/2023,proposicao
P:2351533,PL 1181/2023,proposicao
P:2351536,PL 1182/2023,proposicao
P:2351557,PL 1183/2023,proposicao
P:2351559,PL 1184/2023,proposicao
P:2351560,PL 1185/2023,proposicao
P:2351561,PL 1186/2023,proposicao
P:2351571,PL 1187/2023,proposicao
P:2351593,PL 1188/2023,proposicao
P:2351613,PL 1189/2023,proposicao
P:2351620,PEC 6/2023,proposicao
P:2351622,PL 1190/2023,proposicao
P:2351635,PLP 59/2023,proposicao
P:2351646,PLP 60/2023,proposicao
P:2351649,PL 1192/2023,proposicao
P:2351650,PLP 61/2023,proposicao
P:2351651,PLP 62/2023,proposicao
P:2351654,PLP 63/2023,proposicao
P:2351659,PL 1193/2023,proposicao
P:2351671,PL 1194/2023,proposicao
P:2351672,PL 1195/2023,proposicao
P:2351674,PL 1196/2023,proposicao
P:2351677,PL 1197/2023,proposicao
P:2351680,PEC 7/2023,proposicao
P:2351682,PLP 64/2023,proposicao
P:2351684,PL 1198/2023,proposicao
P:2351685,PLP 65/2023,proposicao
P:2351688,PLP 66/2023,proposicao
P:2351691,PL 1200/2023,proposicao
P:2351694,PL 1201/2023,proposicao
P:2351702,PL 1203/2023,proposicao
P:2351715,PL 1204/2023,proposicao
P:2351720,PL 3660/2021,proposicao
P:2351723,PL 1205/2023,proposicao
P:2351724,PL 1206/2023,proposicao
P:2351735,PL 1207/2023,proposicao
P:2351743,PL 1211/2023,proposicao
P:2351745,PL 1212/2023,proposicao
P:2351752,PL 1213/2023,proposicao
P:2351767,PL 1214/2023,proposicao
P:2351777,PL 1215/2023,proposicao
P:2351783,PL 1216/2023,proposicao
P:2351829,PL 1218/2023,proposicao
P:2351841,PL 1220/2023,proposicao
P:2351842,PL 1221/2023,proposicao
P:2351843,PL 1222/2023,proposicao
P:2351844,PL 1223/2023,proposicao
P:2351853,PL 1224/2023,proposicao
P:2351858,PL 1225/2023,proposicao
P:2351859,PL 1226/2023,proposicao
P:2351860,PL 1227/2023,proposicao
P:2351862,PL 1228/2023,proposicao
P:2351865,PL 1229/2023,proposicao
P:2351870,PL 1230/2023,proposicao
P:2351871,PL 1231/2023,proposicao
P:2351872,PL 1232/2023,proposicao
P:2351873,PL 1233/2023,proposicao
P:2351874,PL 1234/2023,proposicao
P:2351879,PL 1235/2023,proposicao
P:2351882,PL 1236/2023,proposicao
P:2351883,PL 1237/2023,proposicao
P:2351884,PL 1238/2023,proposicao
P:2351893,PL 1239/2023,proposicao
P:2351894,PL 1240/2023,proposicao
P:2351932,PL 1241/2023,proposicao
P:2351935,PL 1242/2023,proposicao
P:2351942,PL 1243/2023,proposicao
P:2351955,PL 1244/2023,proposicao
P:2351965,PL 1245/2023,proposicao
P:2351967,PL 1246/2023,proposicao
P:2351968,PL 1247/2023,proposicao
P:2351969,PL 1248/2023,proposicao
P:2351990,MPV 1165/2023,proposicao
P:2351999,PL 1249/2023,proposicao
P:2352001,PLP 67/2023,proposicao
P:2352006,PL 1250/2023,proposicao
P:2352018,PL 1251/2023,proposicao
P:2352033,PL 1253/2023,proposicao
P:2352034,PL 1254/2023,proposicao
P:2352038,PL 1255/2023,proposicao
P:2352051,PLP 68/2023,proposicao
P:2352052,PL 1256/2023,proposicao
P:2352053,PL 1257/2023,proposicao
P:2352058,PL 1258/2023,proposicao
P:2352061,PLP 69/2023,proposicao
P:2352063,PL 1259/2023,proposicao
P:2352064,PL 1260/2023,proposicao
P:2352065,PL 1261/2023,proposicao
P:2352068,PL 1263/2023,proposicao
P:2352069,PL 1264/2023,proposicao
P:2352071,PL 1265/2023,proposicao
P:2352095,PL 1266/2023,proposicao
P:2352101,PL 1267/2023,proposicao
P:2352102,PL 1268/2023,proposicao
P:2352107,PL 1270/2023,proposicao
P:2352113,PL 1271/2023,proposicao
P:2352179,PL 1273/2023,proposicao
P:2352181,PL 1274/2023,proposicao
P:2352182,PL 1275/2023,proposicao
P:2352185,PL 1276/2023,proposicao
P:2352186,PL 1277/2023,proposicao
P:2352188,PL 1278/2023,proposicao
P:2352197,PL 1279/2023,proposicao
P:2352205,PL 1280/2023,proposicao
P:2352206,PL 1281/2023,proposicao
P:2352212,PL 1283/2023,proposicao
P:2352217,PL 1284/2023,proposicao
P:2352221,PL 1285/2023,proposicao
P:2352222,PL 1286/2023,proposicao
P:2352233,PL 1287/2023,proposicao
P:2352246,PL 1288/2023,proposicao
P:2352251,PL 1289/2023,proposicao
P:2352286,PL 1290/2023,proposicao
P:2352287,PL 1291/2023,proposicao
P:2352292,PL 1292/2023,proposicao
P:2352297,PL 1293/2023,proposicao
P:2352298,PL 1294/2023,proposicao
P:2352300,PL 1295/2023,proposicao
P:2352303,PL 1296/2023,proposicao
P:2352334,PL 1297/2023,proposicao
P:2352339,PL 1298/2023,proposicao
P:2352345,PL 1299/2023,proposicao
P:2352352,PL 1300/2023,proposicao
P:2352357,PL 1301/2023,proposicao
P:2352362,PL 1302/2023,proposicao
P:2352368,PL 1303/2023,proposicao
P:2352369,PL 1304/2023,proposicao
P:2352371,PL 1305/2023,proposicao
P:2352372,PL 1306/2023,proposicao
P:2352416,PL 1308/2023,proposicao
P:2352417,PL 1309/2023,proposicao
P:2352424,PL 1310/2023,proposicao
P:2352433,PL 1314/2023,proposicao
P:2352434,PL 1315/2023,proposicao
P:2352438,PL 1317/2023,proposicao
P:2352443,PL 1319/2023,proposicao
P:2352449,PL 1320/2023,proposicao
P:2352451,PL 1321/2023,proposicao
P:2352469,PL 1322/2023,proposicao
P:2352471,PL 1323/2023,proposicao
P:2352474,PL 1324/2023,proposicao
P:2352475,PL 1325/2023,proposicao
P:2352476,PEC 9/2023,proposicao
P:2352478,PL 1326/2023,proposicao
P:2352479,PL 1327/2023,proposicao
P:2352483,PL 1329/2023,proposicao
P:2352484,PL 1330/2023,proposicao
P:2352485,PL 1331/2023,proposicao
P:2352486,PL 1332/2023,proposicao
P:2352502,PL 1333/2023,proposicao
P:2352503,PL 1334/2023,proposicao
P:2352509,PL 1335/2023,proposicao
P:2352516,PL 1336/2023,proposicao
P:2352517,PL 1337/2023,proposicao
P:2352518,PL 1338/2023,proposicao
P:2352519,PL 1339/2023,proposicao
P:2352542,PL 1340/2023,proposicao
P:2352543,PL 1341/2023,proposicao
P:2352550,PL 1342/2023,proposicao
P:2352551,PL 1343/2023,proposicao
P:2352554,PL 1344/2023,proposicao
P:2352560,PL 1345/2023,proposicao
P:2352562,PL 1346/2023,proposicao
P:2352566,PL 1347/2023,proposicao
P:2352569,PL 1348/2023,proposicao
P:2352571,PL 1349/2023,proposicao
P:2352572,PL 1350/2023,proposicao
P:2352631,PL 1352/2023,proposicao
P:2352632,PL 1353/2023,proposicao
P:2352832,MPV 1166/2023,proposicao
P:2352983,PL 1356/2023,proposicao
P:2352984,PL 1357/2023,proposicao
P:2352985,PL 1358/2023,proposicao
P:2353001,PL 1359/2023,proposicao
P:2353003,PL 1360/2023,proposicao
P:2353007,PL 1361/2023,proposicao
P:2353010,PL 1362/2023,proposicao
P:2353013,PL 1363/2023,proposicao
P:2353015,PL 1364/2023,proposicao
P:2353018,PL 1365/2023,proposicao
P:2353020,PL 1366/2023,proposicao
P:2353022,PL 1367/2023,proposicao
P:2353023,PL 1368/2023,proposicao
P:2353091,PL 1370/2023,proposicao
P:2353243,PL 1373/2023,proposicao
P:2353244,PL 1374/2023,proposicao
P:2353314,PL 1375/2023,proposicao
P:2353320,PL 1376/2023,proposicao
P:2353322,PLP 71/2023,proposicao
P:2353329,PL 1377/2023,proposicao
P:2353330,PL 1378/2023,proposicao
P:2353331,PL 1379/2023,proposicao
P:2353333,PL 1380/2023,proposicao
P:2353346,PL 1381/2023,proposicao
P:2353352,PL 1382/2023,proposicao
P:2353353,PL 1383/2023,proposicao
P:2353354,PL 1384/2023,proposicao
P:2353355,PL 1385/2023,proposicao
P:2353357,PL 1386/2023,proposicao
P:2353365,PL 1389/2023,proposicao
P:2353368,PL 1390/2023,proposicao
P:2353391,PL 1394/2023,proposicao
P:2353396,PL 1395/2023,proposicao
P:2353397,PLP 72/2023,proposicao
P:2353398,PL 1396/2023,proposicao
P:2353415,PL 1397/2023,proposicao
P:2353422,PL 1398/2023,proposicao
P:2353434,PL 1399/2023,proposicao
P:2353435,PL 1400/2023,proposicao
P:2353455,PL 1401/2023,proposicao
P:2353489,PL 1403/2023,proposicao
P:2353499,PL 1404/2023,proposicao
P:2353500,PL 1405/2023,proposicao
P:2353501,PL 1406/2023,proposicao
P:2353505,PL 1407/2023,proposicao
P:2353506,PL 1408/2023,proposicao
P:2353507,PL 1409/2023,proposicao
P:2353508,PL 1410/2023,proposicao
P:2353509,PL 1411/2023,proposicao
P:2353510,PL 1412/2023,proposicao
P:2353511,PL 1413/2023,proposicao
P:2353512,PL 1414/2023,proposicao
P:2353513,PL 1415/2023,proposicao
P:2353521,PL 1416/2023,proposicao
P:2353538,PL 1417/2023,proposicao
P:2353544,PL 1418/2023,proposicao
P:2353548,PL 1419/2023,proposicao
P:2353550,PL 1420/2023,proposicao
P:2353557,PL 1422/2023,proposicao
P:2353558,PL 1423/2023,proposicao
P:2353559,PL 1424/2023,proposicao
P:2353566,PL 1425/2023,proposicao
P:2353569,PL 1426/2023,proposicao
P:2353573,PL 1427/2023,proposicao
P:2353584,PL 1428/2023,proposicao
P:2353585,PL 1429/2023,proposicao
P:2353586,PL 1430/2023,proposicao
P:2353589,PLP 73/2023,proposicao
P:2353591,PLP 74/2023,proposicao
P:2353595,PL 1431/2023,proposicao
P:2353612,PL 1432/2023,proposicao
P:2353615,PL 1434/2023,proposicao
P:2353617,PL 1435/2023,proposicao
P:2353623,PL 1436/2023,proposicao
P:2353624,PL 1437/2023,proposicao
P:2353626,PL 1438/2023,proposicao
P:2353631,PL 1439/2023,proposicao
P:2353639,PL 1441/2023,proposicao
P:2353645,PL 1442/2023,proposicao
P:2353646,PL 1443/2023,proposicao
P:2353653,PL 1444/2023,proposicao
P:2353654,PL 1445/2023,proposicao
P:2353658,PL 1446/2023,proposicao
P:2353663,PL 1447/2023,proposicao
P:2353665,PL 1448/2023,proposicao
P:2353666,PL 1449/2023,proposicao
P:2353670,PL 1450/2023,proposicao
P:2353684,PL 1451/2023,proposicao
P:2353691,PLV 3/2023,proposicao
P:2353694,PL 1452/2023,proposicao
P:2353733,PL 1453/2023,proposicao
P:2353759,PL 1454/2023,proposicao
P:2353760,PL 1455/2023,proposicao
P:2353763,PL 1456/2023,proposicao
P:2353774,PL 1457/2023,proposicao
P:2353777,PL 1458/2023,proposicao
P:2353779,PL 1459/2023,proposicao
P:2353788,PL 1461/2023,proposicao
P:2353791,PLP 75/2023,proposicao
P:2353792,PLP 76/2023,proposicao
P:2353793,PL 1462/2023,proposicao
P:2353794,PL 1463/2023,proposicao
P:2353852,PL 1464/2023,proposicao
P:2353853,PL 1465/2023,proposicao
P:2353856,PL 1466/2023,proposicao
P:2353857,PL 1467/2023,proposicao
P:2353860,PL 1468/2023,proposicao
P:2353883,PL 1471/2023,proposicao
P:2353913,PLV 4/2023,proposicao
P:2353916,PL 1473/2023,proposicao
P:2353920,PL 1474/2023,proposicao
P:2353921,PL 1475/2023,proposicao
P:2353927,PLV 5/2023,proposicao
P:2353930,PL 1476/2023,proposicao
