proc_tag,auth_tag
P:7399030,O:2
P:7399792,O:2
P:7399802,O:2
P:7399962,S:4575
P:7400777,S:5540
P:7400798,S:5540
P:7400818,S:3634
P:7400851,S:2331
P:7400932,S:4575
P:7401022,S:558
P:7401027,S:558
P:7401043,S:558
P:7401105,S:4767
P:7401460,S:3695
P:7401785,S:2331
P:7401802,S:5012
P:7403091,S:5621
P:7403102,S:5621
P:7403111,S:4721
P:7403139,S:5100
P:7403160,S:5100
P:7403197,S:5112
P:7403345,S:5621
P:7403397,S:4721
P:7403834,S:4767
P:7403878,S:4767
P:7404026,O:2
P:7404047,S:3
P:7404647,S:825
P:7405239,O:2
P:7405269,O:2
P:7405573,S:635
P:7405575,S:3372
P:7405590,S:5533
P:7405592,S:5000
P:7405594,S:5621
P:7406982,S:2331
P:7407045,S:2331
P:7407056,S:5621
P:7407249,S:5529
P:7407377,S:5533
P:7407509,S:3
P:7407518,S:739
P:7408506,S:5621
P:7408762,S:3361
P:7408849,O:2
P:7409546,S:4558
P:7409559,S:87
P:7409569,S:4988
P:7409574,S:4558
P:7409599,S:5540
P:7409614,S:5540
P:7409921,S:391
P:7410555,S:5132
P:7411036,S:90
P:7411222,S:3396
P:7411227,S:3396
P:7412026,S:5116
P:7412092,S:3695
P:7412094,S:3695
P:7412099,S:3695
P:7412409,S:3695
P:7412414,S:3695
P:7412419,S:3695
P:7412455,O:2
P:7412479,O:2
P:7412485,O:2
P:7412491,O:2
P:7413319,O:2
P:7620008,O:7349217
P:7620023,O:7349217
P:7620032,O:7349217
P:7620082,S:87
P:7620084,S:5540
P:7620086,S:5100
P:7620120,S:5008
P:7620163,S:635
P:7620343,S:3394
P:7620848,S:5621
P:7620881,S:5112
P:7620887,S:5621
P:7621025,S:631
P:7621032,S:5012
P:7621131,S:3372
P:7621240,S:635
P:7621479,O:2
P:7621491,O:2
P:7621734,O:3947422
P:7622199,O:2
P:7687066,S:5116
P:7687094,S:3398
P:7687110,S:5116
P:7687121,S:5112
P:7687123,S:5008
P:7687133,S:5116
P:7687144,S:3398
P:7687203,S:5537
P:7687229,S:3398
P:7687240,S:5537
P:7687242,S:2207
P:7687265,S:739
P:7687283,S:5132
P:7687296,S:5132
P:7687306,S:5116
P:7687319,S:3398
P:7687329,S:3398
P:7687338,S:391
P:7687371,S:4994
P:7687385,S:374
P:7687389,S:391
P:7687404,S:5012
P:7687411,S:4994
P:7687418,S:631
P:7687642,S:3741
P:7687752,S:5052
P:7687870,S:5140
P:7687931,S:5197
P:7687975,S:1173
P:7690393,S:5116
P:7690411,S:1023
P:7690483,S:2207
P:7690492,S:5533
P:7690496,S:5030
P:7690500,S:825
P:7690506,S:739
P:7690820,S:5076
P:7691236,S:5100
P:7691276,S:73
P:7691278,S:73
P:7691399,S:4767
P:7691660,S:5533
P:7691786,S:4994
P:7691805,S:5140
P:7691818,S:5132
P:7692716,S:3695
P:7692789,S:5540
P:7692966,O:2
P:7692976,O:2
P:7692981,O:2
P:7692986,O:2
P:7692996,O:2
P:7693001,O:2
P:7693006,O:2
P:7693016,O:2
P:7693021,O:2
P:7693026,O:2
P:7693031,O:2
P:7693036,O:2
P:7693041,O:2
P:7693046,O:2
P:7693872,S:1249
P:7693877,S:1249
P:7693879,S:1249
P:7693881,S:1249
P:7693883,S:1249
P:7693887,S:1249
P:7693899,S:615
P:7694276,S:5533
P:7694285,S:5030
P:7694290,S:73
P:7694405,S:5112
P:7695101,S:5535
P:7695103,S:5535
P:7695107,S:40
P:7695125,S:5523
P:7695690,S:72
P:7695891,S:5070
P:7695900,S:1173
P:7695907,S:1173
P:7696069,O:2
P:7696074,O:2
P:7696081,O:2
P:7696091,O:2
P:7697240,O:2
P:7697863,S:90
P:7697915,S:5140
P:7698003,S:5000
P:7698311,S:5140
P:7698853,S:2331
P:7698860,S:2331
P:7698877,S:2331
P:7698888,S:2331
P:7698891,S:2331
P:7698896,S:2331
P:7698953,S:631
P:7699497,S:5535
P:7699499,S:5112
P:7699786,S:5112
P:7699788,S:2331
P:7699790,S:5112
P:7699821,S:5112
P:7699833,S:3398
P:7700532,O:2
P:7700542,O:2
P:7700562,S:5236
P:7700565,O:2
P:7700594,S:73
P:7700601,S:5197
P:7700737,S:677
P:7701747,S:5012
P:7701805,S:5012
P:7701972,O:2
P:7702322,S:5008
P:7702400,S:604
P:7702504,S:739
P:7702521,S:90
P:7702547,O:2
P:7702710,S:5639
P:7702714,S:5012
P:7702964,O:2
P:7703083,S:945
P:7703085,S:945
P:7703114,O:6409169
P:7703122,O:6409169
P:7703126,O:6409169
P:7703130,O:6409169
P:7703136,O:6409169
P:7703143,O:6409169
P:7703147,O:6409169
P:7703153,O:6409169
P:7703157,O:6409169
P:7703161,O:6409169
P:7703163,O:6409169
P:7703169,O:6409169
P:7703171,O:6409169
P:7703191,O:6409169
P:7703200,O:6409169
P:7703210,O:6409169
P:7703224,O:6409169
P:7703230,O:6409169
P:7703238,O:6409169
P:7703263,O:6409169
P:7703271,O:6409169
P:7703291,O:6409169
P:7703325,O:6409169
P:7703375,O:6409169
P:7703378,O:6409169
P:7703380,O:6409169
P:7703382,O:6409169
P:7703385,O:6409169
P:7703387,O:6409169
P:7703389,O:6409169
P:7703648,S:5108
P:7703670,S:5108
P:7703681,S:5533
P:7703690,S:5108
P:7703733,S:5108
P:7703737,S:5108
P:7703758,S:5108
P:7703793,S:5108
P:7703800,S:5108
P:7703839,S:5108
P:7703855,S:5108
P:7703967,S:5108
P:7704133,S:2331
P:7704166,S:2331
P:7704179,S:2331
P:7704774,O:2
P:7704926,S:5639
P:7705004,O:2
P:7705014,O:2
P:7705209,S:604
P:7705315,S:4981
P:7705318,S:5132
P:7705320,S:5108
P:7705325,S:5108
P:7705568,S:3695
P:7705583,O:2
P:7705832,O:2
P:7706140,S:72
P:7706142,S:5008
P:7706151,S:5164
P:7706167,S:715
P:7706188,S:5164
P:7706317,S:3398
P:7706383,S:715
P:7706637,S:5197
P:7706639,S:5197
P:7706891,S:950
P:7707200,S:5639
P:7707384,S:2331
P:7707400,S:5164
P:7707674,S:5639
P:7707681,S:5184
P:7708086,S:16
P:7708106,S:5236
P:7707848,O:2
P:7707853,O:2
P:7707858,O:2
P:7707883,O:2
P:7707898,O:2
P:7707903,O:2
P:7707964,O:2
P:7711601,S:5627
P:7711690,S:5411
P:7712043,S:5976
P:7714029,S:945
P:7714041,S:945
P:7714045,S:945
P:7714051,S:945
P:7714055,S:945
P:7714145,S:945
P:7714257,S:945
P:7714289,S:945
P:7714331,S:945
P:7716769,S:5502
P:7717143,S:5535
P:7717212,S:5585
P:7717273,S:5533
P:7717363,S:5533
P:7717393,S:1023
P:7717482,S:5979
P:7717575,S:5748
P:7717638,S:5411
P:7717728,S:5411
P:7717925,S:5350
P:7717992,S:5411
P:7718047,S:5411
P:7718136,S:5529
P:7718146,S:5529
P:7718161,S:22
P:7718211,S:5748
P:7718246,S:5748
P:7718337,S:470
P:7718388,S:470
P:7718407,S:470
P:7718409,S:470
P:7719550,S:5942
P:7719637,S:5748
P:7720308,S:22
P:7720504,S:5540
P:7720552,S:5540
P:7720966,S:5959
P:7721220,S:475
P:7721775,S:5533
P:7722552,S:5008
P:7722625,S:5953
P:7722704,S:945
P:7722721,S:5502
P:7722758,S:5376
P:7722819,S:5376
P:7722927,S:5376
P:7722957,S:5376
P:7722977,S:5376
P:7722997,S:5376
P:7723055,S:5585
P:7723109,S:5376
P:7723623,S:4770
P:7723911,S:4770
P:7724438,S:1186
P:7724470,S:1186
P:7724509,S:5411
P:1410299,S:604
P:1410360,S:604
P:1409397,S:1176
P:3041518,O:5309595
P:598074,S:40
P:1405342,S:558
P:1406222,S:1176
P:1407155,S:558
P:3038932,S:5008
P:3039078,S:1176
P:3039992,S:4893
P:3040642,S:5016
P:1403234,S:604
P:1403285,S:5016
P:1404464,S:4893
P:1404936,S:5070
P:1405040,S:4763
P:574279,S:5533
P:576922,S:374
P:580663,S:5535
P:1395771,S:558
P:1396032,S:4560
P:1396402,S:456
P:1396455,S:4560
P:1396598,S:1176
P:1396758,S:1173
P:1396809,S:1173
P:1396861,S:558
P:1396985,S:5535
P:1397042,S:4763
P:1397095,S:4763
P:1397149,S:5535
P:1397318,S:604
P:1397367,S:3372
P:1397472,S:558
P:1397683,S:3372
P:1397851,S:3372
P:1397960,S:3372
P:1398011,O:1
P:1398060,S:558
P:1398430,S:5070
P:1398480,S:604
P:1398530,S:5070
P:1398633,S:558
P:1398683,S:3396
P:1398736,S:4763
P:1398840,S:5070
P:1399048,S:1173
P:1399217,S:5038
P:1399267,S:604
P:1399426,S:3372
P:1399477,S:1176
P:1399579,S:3372
P:1399838,S:1176
P:1399941,S:4560
P:1400144,S:1176
P:1400257,S:1176
P:1400421,S:456
P:1400474,S:1176
P:1400529,S:604
P:1400746,S:4763
P:1400903,S:1176
P:1401057,S:3372
P:1401258,S:5535
P:1401360,S:1176
P:1401632,S:2331
P:1401951,S:4763
P:1402002,S:1176
P:1402055,S:1176
P:1402109,S:3396
P:1402318,S:1176
P:1402371,S:5236
P:1402479,S:3372
P:1402530,S:1176
P:1402579,S:4763
P:1402627,S:1176
P:1402677,S:1176
P:1402725,S:4763
P:1402773,S:1176
P:2040111,O:2
P:3036223,S:5070
P:3036415,S:5038
P:3036661,S:4763
P:3036731,S:3372
P:3037218,S:558
P:3037571,S:5535
P:3037621,S:3372
P:3037668,S:1176
P:566416,S:4575
P:567497,S:40
P:1392600,S:456
P:1392652,S:4763
P:1392807,S:1173
P:1393021,S:1176
P:1393076,S:4786
P:1393128,S:4786
P:1393180,S:1176
P:1393231,S:558
P:1393284,S:1176
P:1393339,S:5535
P:1393391,S:5527
P:1393654,S:3372
P:1393974,S:5535
P:1394024,S:3372
P:1394436,S:456
P:1394793,S:1173
P:1394893,S:604
P:1395124,S:5535
P:1395174,S:558
P:1395224,S:3372
P:1395387,S:5070
P:1395440,S:558
P:1395491,S:1176
P:2914836,S:72
P:3035168,S:5070
P:3035333,S:3396
P:4985566,S:4525
P:5051890,S:3372
P:5207672,S:558
P:5231565,O:2
P:5298034,S:90
P:5333775,S:1173
P:5333892,S:558
P:5377266,S:3830
P:7103288,S:1173
P:7215863,S:3361
P:7255000,O:2
P:7264507,O:2
P:7307137,S:1173
P:7307182,S:558
P:7313645,S:40
P:7326258,S:5070
P:7345122,S:4763
P:7345334,S:1173
P:7345556,S:1173
P:7345622,S:1173
P:7351914,S:4763
P:7356754,S:558
P:7356764,S:1176
P:7356878,S:4763
P:7356880,S:4763
P:7384670,S:3741
P:7391043,S:1173
P:7391048,S:3396
P:7391095,S:5000
P:7393457,S:3372
P:7396186,S:5006
P:7396267,S:374
P:7398469,S:5004
P:7404647,S:3398
P:7410555,S:1176
P:7620120,S:374
P:7687975,S:4763
P:7694276,S:5070
P:7695891,S:604
P:7695900,S:604
P:7695907,S:604
P:7696074,O:2
P:7702400,S:4763
P:7705209,S:4763
P:7706891,S:5184
P:7711601,S:374
P:7711690,S:5748
P:7720966,S:5535
P:7724509,S:3396
P:1410299,S:1176
P:1410360,S:558
P:1409397,S:4645
P:3041518,O:5309593
P:598074,S:1249
P:1405342,S:4893
P:1406222,S:3372
P:1407155,S:3372
P:3038932,S:374
P:3039078,S:4560
P:3039992,S:72
P:3040642,S:1176
P:1403234,S:1176
P:1403285,S:4763
P:1404464,S:73
P:1404936,S:4893
P:1405040,S:558
P:574279,S:4981
P:580663,S:5236
P:1395771,S:3372
P:1396032,S:5322
P:1396402,S:5322
P:1396455,S:456
P:1396598,S:5527
P:1396758,S:1176
P:1396809,S:1176
P:1396861,S:5535
P:1396985,S:5527
P:1397042,S:3372
P:1397095,S:3372
P:1397149,S:5038
P:1397318,S:1176
P:1397367,S:4560
P:1397472,S:3372
P:1397683,S:677
P:1397851,S:3396
P:1397960,S:456
P:1398011,O:1
P:1398060,S:4560
P:1398430,S:604
P:1398480,S:5535
P:1398530,S:3396
P:1398633,S:3372
P:1398683,S:5527
P:1398736,S:558
P:1398840,S:4763
P:1399048,S:1176
P:1399217,S:72
P:1399267,S:1176
P:1399426,S:5527
P:1399477,S:558
P:1399579,S:3396
P:1399838,S:3372
P:1399941,S:5322
P:1400144,S:5322
P:1400257,S:3372
P:1400421,S:73
P:1400474,S:5535
P:1400529,S:1176
P:1400746,S:2331
P:1400903,S:3396
P:1401057,S:5527
P:1401258,S:5038
P:1401360,S:3372
P:1401632,S:5322
P:1401951,S:558
P:1402002,S:4560
P:1402055,S:4560
P:1402109,S:4560
P:1402318,S:5535
P:1402371,S:5182
P:1402479,S:456
P:1402530,S:3372
P:1402579,S:3372
P:1402627,S:3372
P:1402677,S:3372
P:1402725,S:3372
P:1402773,S:3372
P:3036223,S:604
P:3036415,S:2331
P:3036661,S:558
P:3036731,S:3396
P:3037218,S:3372
P:3037571,S:5322
P:3037621,S:3396
P:3037668,S:3372
P:1392600,S:5322
P:1392652,S:558
P:1392807,S:3396
P:1393021,S:4786
P:1393076,S:3372
P:1393128,S:3396
P:1393180,S:4786
P:1393231,S:3372
P:1393284,S:4786
P:1393339,S:5527
P:1393391,S:456
P:1393654,S:5322
P:1393974,S:3396
P:1394024,S:5527
P:1394436,S:5322
P:1394793,S:558
P:1394893,S:3372
P:1395124,S:4560
P:1395174,S:3372
P:1395224,S:3396
P:1395387,S:604
P:1395440,S:5535
P:1395491,S:558
P:2914836,S:5182
P:3035168,S:4763
P:3035333,S:5527
P:4985566,S:558
P:5051890,S:5619
P:5207672,S:5322
P:5298034,S:5052
P:5333775,S:1176
P:5333892,S:3372
P:5377266,S:4763
P:7103288,S:1176
P:7215863,S:2207
P:7307137,S:1176
P:7307182,S:5527
P:7313645,S:5537
P:7326258,S:558
P:7345122,S:558
P:7345334,S:558
P:7345556,S:3372
P:7345622,S:5535
P:7351914,S:5070
P:7356754,S:3372
P:7356764,S:558
P:7356878,S:558
P:7356880,S:5535
P:7384670,S:5132
P:7391043,S:558
P:7391048,S:5110
P:7391095,S:5070
P:7393457,S:5535
P:7396186,S:3394
P:7396267,S:3394
P:7398469,S:4990
P:7404647,S:3830
P:7410555,S:558
P:7687975,S:558
P:7694276,S:1176
P:7695891,S:4763
P:7695900,S:558
P:7695907,S:558
P:7696074,O:2
P:7702400,S:558
P:7705209,S:558
P:7706891,S:1173
P:7711690,S:5959
P:7720966,S:3396
P:7724509,S:5959
P:1410299,S:4763
P:1410360,S:5072
P:1409397,S:558
P:3041518,O:5309592
P:1405342,S:4593
P:1406222,S:4560
P:1407155,S:5048
P:3038932,S:5502
P:3039078,S:5012
P:3039992,S:635
P:3040642,S:4645
P:1403234,S:558
P:1403285,S:558
P:1404464,S:72
P:1404936,S:4593
P:1405040,S:3372
P:580663,S:3398
P:1395771,S:2331
P:1396032,S:635
P:1396402,S:677
P:1396455,S:5182
P:1396598,S:4560
P:1396758,S:3396
P:1396809,S:3396
P:1396861,S:4560
P:1396985,S:5038
P:1397042,S:5535
P:1397095,S:5535
P:1397149,S:5182
P:1397318,S:3396
P:1397367,S:5236
P:1397472,S:5322
P:1397683,S:72
P:1397851,S:5527
P:1397960,S:73
P:1398011,O:1
P:1398060,S:73
P:1398430,S:5535
P:1398480,S:5182
P:1398530,S:5527
P:1398633,S:3396
P:1398683,S:456
P:1398736,S:5527
P:1398840,S:5535
P:1399048,S:4763
P:1399217,S:5182
P:1399267,S:5527
P:1399426,S:4560
P:1399477,S:3372
P:1399579,S:5527
P:1399838,S:5527
P:1399941,S:677
P:1400144,S:677
P:1400257,S:5535
P:1400421,S:72
P:1400474,S:5527
P:1400529,S:3372
P:1400746,S:5322
P:1400903,S:4560
P:1401057,S:456
P:1401258,S:2331
P:1401360,S:5535
P:1401632,S:72
P:1401951,S:5535
P:1402002,S:456
P:1402055,S:456
P:1402109,S:677
P:1402318,S:3396
P:1402371,S:5012
P:1402479,S:5322
P:1402530,S:3396
P:1402579,S:3396
P:1402627,S:3396
P:1402677,S:3396
P:1402725,S:3396
P:1402773,S:3396
P:3036223,S:5535
P:3036415,S:72
P:3036661,S:5527
P:3036731,S:5527
P:3037218,S:4560
P:3037571,S:677
P:3037621,S:5322
P:3037668,S:3396
P:1392600,S:72
P:1392652,S:5182
P:1392807,S:2331
P:1393021,S:3372
P:1393076,S:5535
P:1393128,S:5527
P:1393180,S:558
P:1393231,S:5535
P:1393284,S:558
P:1393339,S:4606
P:1393391,S:5322
P:1393654,S:635
P:1393974,S:5052
P:1394024,S:73
P:1394436,S:635
P:1394793,S:3372
P:1394893,S:4560
P:1395124,S:456
P:1395174,S:5527
P:1395224,S:456
P:1395387,S:5535
P:1395440,S:677
P:1395491,S:5535
P:2914836,S:374
P:3035168,S:558
P:3035333,S:635
P:4985566,S:5322
P:5051890,S:4560
P:5207672,S:72
P:5298034,S:945
P:5333775,S:3372
P:5333892,S:5527
P:5377266,S:5164
P:7103288,S:558
P:7215863,S:2331
P:7307137,S:558
P:7307182,S:4560
P:7313645,S:4575
P:7326258,S:4560
P:7345122,S:3372
P:7345334,S:5535
P:7345556,S:5535
P:7345622,S:5106
P:7351914,S:5164
P:7356754,S:5535
P:7356764,S:3372
P:7356878,S:3372
P:7356880,S:5527
P:7391043,S:3372
P:7391048,S:635
P:7391095,S:3398
P:7393457,S:3396
P:7396186,S:558
P:7396267,S:558
P:7398469,S:72
P:7404647,S:5012
P:7410555,S:5527
P:7687975,S:72
P:7694276,S:3372
P:7695891,S:558
P:7695900,S:677
P:7695907,S:677
P:7702400,S:5535
P:7705209,S:3372
P:7706891,S:604
P:7711690,S:5988
P:7720966,S:5988
P:7724509,S:5988
P:1410299,S:558
P:1410360,S:5012
P:1409397,S:5048
P:3041518,O:55149
P:1405342,S:72
P:1406222,S:4893
P:1407155,S:4560
P:3038932,S:5352
P:3039078,S:68
P:3039992,S:5010
P:3040642,S:5048
P:1403234,S:4893
P:1403285,S:4893
P:1404464,S:5012
P:1404936,S:5012
P:1405040,S:4893
P:580663,S:4981
P:1395771,S:456
P:1396032,S:5236
P:1396402,S:72
P:1396455,S:374
P:1396598,S:73
P:1396758,S:4560
P:1396809,S:4560
P:1396861,S:2331
P:1396985,S:2331
P:1397042,S:3396
P:1397095,S:3396
P:1397149,S:5012
P:1397318,S:677
P:1397367,S:5182
P:1397472,S:5182
P:1397683,S:5236
P:1397851,S:2331
P:1397960,S:677
P:1398011,O:1
P:1398060,S:635
P:1398430,S:5182
P:1398480,S:5012
P:1398530,S:4560
P:1398633,S:4560
P:1398683,S:73
P:1398736,S:4560
P:1398840,S:4560
P:1399048,S:3396
P:1399217,S:5012
P:1399267,S:456
P:1399426,S:5236
P:1399477,S:4560
P:1399579,S:2331
P:1399838,S:5038
P:1399941,S:635
P:1400144,S:5012
P:1400257,S:3396
P:1400421,S:635
P:1400474,S:2331
P:1400529,S:3396
P:1400746,S:5182
P:1400903,S:2331
P:1401057,S:5322
P:1401258,S:5322
P:1401360,S:3396
P:1401632,S:635
P:1401951,S:4560
P:1402002,S:677
P:1402055,S:677
P:1402109,S:72
P:1402318,S:635
P:1402371,S:5523
P:1402479,S:635
P:1402530,S:73
P:1402579,S:73
P:1402627,S:4560
P:1402677,S:73
P:1402725,S:5322
P:1402773,S:4560
P:3036223,S:3396
P:3036415,S:5000
P:3036661,S:5038
P:3036731,S:4560
P:3037218,S:2331
P:3037571,S:5236
P:3037621,S:825
P:3037668,S:73
P:1392600,S:5182
P:1392652,S:5012
P:1392807,S:456
P:1393021,S:5535
P:1393076,S:4560
P:1393128,S:4560
P:1393180,S:456
P:1393231,S:5527
P:1393284,S:456
P:1393339,S:3741
P:1393391,S:5182
P:1393654,S:2207
P:1393974,S:5116
P:1394024,S:677
P:1394436,S:5236
P:1394793,S:5535
P:1394893,S:2331
P:1395124,S:72
P:1395174,S:2331
P:1395224,S:5322
P:1395387,S:5527
P:1395440,S:72
P:1395491,S:5038
P:2914836,S:825
P:3035168,S:3372
P:3035333,S:5236
P:4985566,S:643
P:5051890,S:5052
P:5207672,S:70
P:5298034,S:70
P:5333775,S:4560
P:5333892,S:5322
P:5377266,S:4981
P:7103288,S:3372
P:7215863,S:16
P:7307137,S:3396
P:7307182,S:5322
P:7313645,S:2207
P:7326258,S:5236
P:7345122,S:5535
P:7345334,S:4560
P:7345556,S:5106
P:7345622,S:73
P:7351914,S:715
P:7356754,S:5106
P:7356764,S:5535
P:7356878,S:5535
P:7356880,S:4560
P:7391043,S:5535
P:7391048,S:5182
P:7391095,S:4721
P:7393457,S:2331
P:7396186,S:5008
P:7396267,S:5008
P:7398469,S:1023
P:7404647,S:1176
P:7410555,S:4560
P:7687975,S:5052
P:7694276,S:3396
P:7695891,S:5535
P:7695900,S:5236
P:7695907,S:5236
P:7702400,S:3396
P:7705209,S:5535
P:7706891,S:1176
P:7711690,S:4560
P:7720966,S:2331
P:7724509,S:2331
P:1410299,S:3372
P:1410360,S:5010
P:1409397,S:4593
P:3041518,O:5309589
P:1405342,S:68
P:1406222,S:73
P:1407155,S:73
P:3038932,S:581
P:3039078,S:5020
P:3039992,S:3741
P:3040642,S:4560
P:1403234,S:5012
P:1403285,S:5012
P:1404464,S:68
P:1404936,S:5010
P:1405040,S:5012
P:580663,S:5533
P:1395771,S:73
P:1396032,S:5012
P:1396402,S:5236
P:1396455,S:825
P:1396598,S:635
P:1396758,S:677
P:1396809,S:2331
P:1396861,S:456
P:1396985,S:5322
P:1397042,S:4560
P:1397095,S:4560
P:1397149,S:374
P:1397318,S:635
P:1397367,S:5012
P:1397472,S:825
P:1397683,S:374
P:1397851,S:677
P:1397960,S:72
P:1398011,O:1
P:1398060,S:5182
P:1398430,S:5012
P:1398480,S:374
P:1398530,S:635
P:1398633,S:2331
P:1398683,S:5236
P:1398736,S:635
P:1398840,S:5322
P:1399048,S:5527
P:1399217,S:825
P:1399267,S:5322
P:1399426,S:5182
P:1399477,S:5236
P:1399579,S:456
P:1399838,S:5322
P:1399941,S:5236
P:1400144,S:2207
P:1400257,S:5527
P:1400421,S:5236
P:1400474,S:456
P:1400529,S:4560
P:1400746,S:5012
P:1400903,S:456
P:1401057,S:677
P:1401258,S:5182
P:1401360,S:5322
P:1401632,S:5236
P:1401951,S:5322
P:1402002,S:5182
P:1402055,S:5236
P:1402109,S:5236
P:1402318,S:5236
P:1402371,S:5525
P:1402479,S:5236
P:1402530,S:825
P:1402579,S:5322
P:1402627,S:73
P:1402677,S:5322
P:1402725,S:825
P:1402773,S:73
P:3036223,S:5527
P:3036415,S:1023
P:3036661,S:456
P:3036731,S:2331
P:3037218,S:677
P:3037571,S:825
P:3037621,S:5523
P:3037668,S:5322
P:1392600,S:5012
P:1392652,S:5116
P:1392807,S:72
P:1393021,S:4560
P:1393076,S:5322
P:1393128,S:5052
P:1393180,S:5182
P:1393231,S:5182
P:1393284,S:5182
P:1393339,S:5617
P:1393391,S:2207
P:1393654,S:825
P:1393974,S:825
P:1394024,S:5635
P:1394436,S:5012
P:1394793,S:5527
P:1394893,S:5322
P:1395124,S:5635
P:1395174,S:677
P:1395224,S:635
P:1395387,S:456
P:1395440,S:5635
P:1395491,S:456
P:2914836,S:5523
P:3035168,S:5527
P:3035333,S:5012
P:4985566,S:4575
P:5051890,S:825
P:5207672,S:5182
P:5298034,S:3830
P:5333775,S:456
P:5333892,S:677
P:5377266,S:5236
P:7103288,S:3396
P:7215863,S:4721
P:7307137,S:5527
P:7307182,S:5052
P:7313645,S:945
P:7326258,S:5182
P:7345122,S:5106
P:7345334,S:73
P:7345556,S:4560
P:7345622,S:5182
P:7351914,S:73
P:7356754,S:4560
P:7356764,S:5106
P:7356878,S:2331
P:7356880,S:5116
P:7391043,S:456
P:7391048,S:5012
P:7391095,S:5523
P:7393457,S:73
P:7396186,S:3695
P:7396267,S:3695
P:7398469,S:3
P:7404647,S:3361
P:7410555,S:5110
P:7687975,S:70
P:7694276,S:5527
P:7695891,S:5236
P:7695900,S:5182
P:7695907,S:5182
P:7702400,S:677
P:7705209,S:3396
P:7706891,S:558
P:7711690,S:5929
P:7720966,S:5322
P:7724509,S:5322
P:1410299,S:73
P:1410360,S:5020
P:1409397,S:72
P:3041518,O:5309586
P:1405342,S:825
P:1406222,S:635
P:1407155,S:4593
P:3038932,S:5953
P:3039078,S:1210
P:3039992,S:952
P:3040642,S:4593
P:1403234,S:5010
P:1403285,S:68
P:1404464,S:5020
P:1404936,S:68
P:1405040,S:5010
P:1395771,S:5236
P:1396032,S:2207
P:1396402,S:2207
P:1396455,S:5525
P:1396598,S:5236
P:1396758,S:5236
P:1396809,S:677
P:1396861,S:677
P:1396985,S:5182
P:1397042,S:5322
P:1397095,S:5322
P:1397149,S:825
P:1397318,S:5236
P:1397367,S:2207
P:1397472,S:5525
P:1397683,S:825
P:1397851,S:2207
P:1397960,S:5236
P:1398011,O:1
P:1398060,S:5012
P:1398430,S:374
P:1398480,S:825
P:1398530,S:5236
P:1398633,S:5236
P:1398683,S:5012
P:1398736,S:5236
P:1398840,S:5236
P:1399048,S:4560
P:1399217,S:1023
P:1399267,S:635
P:1399426,S:5525
P:1399477,S:5182
P:1399579,S:5236
P:1399838,S:677
P:1399941,S:5012
P:1400144,S:825
P:1400257,S:456
P:1400421,S:5012
P:1400474,S:73
P:1400529,S:2331
P:1400746,S:2207
P:1400903,S:635
P:1401057,S:5236
P:1401258,S:5012
P:1401360,S:72
P:1401632,S:2207
P:1401951,S:5182
P:1402002,S:5012
P:1402055,S:5182
P:1402109,S:5182
P:1402318,S:5012
P:1402371,S:1023
P:1402479,S:5012
P:1402530,S:5523
P:1402579,S:72
P:1402627,S:5322
P:1402677,S:825
P:1402725,S:1023
P:1402773,S:5322
P:3036223,S:635
P:3036415,S:3695
P:3036661,S:635
P:3036731,S:456
P:3037218,S:5182
P:3037571,S:3741
P:3037621,S:1023
P:3037668,S:825
P:1392600,S:374
P:1392652,S:374
P:1392807,S:635
P:1393021,S:5322
P:1393076,S:635
P:1393128,S:635
P:1393180,S:5012
P:1393231,S:4606
P:1393284,S:5012
P:1393339,S:643
P:1393391,S:374
P:1393654,S:3741
P:1393974,S:3741
P:1394024,S:635
P:1394436,S:825
P:1394793,S:635
P:1394893,S:677
P:1395124,S:5236
P:1395174,S:5236
P:1395224,S:5236
P:1395387,S:72
P:1395440,S:5182
P:1395491,S:73
P:2914836,S:615
P:3035168,S:2331
P:3035333,S:825
P:4985566,S:5540
P:5051890,S:1023
P:5207672,S:5012
P:5298034,S:40
P:5333775,S:5322
P:5333892,S:70
P:5377266,S:5100
P:7103288,S:456
P:7215863,S:4981
P:7307137,S:5106
P:7307182,S:5236
P:7313645,S:5533
P:7326258,S:5116
P:7345122,S:73
P:7345334,S:70
P:7345556,S:73
P:7345622,S:374
P:7351914,S:615
P:7356754,S:70
P:7356764,S:4560
P:7356878,S:5322
P:7356880,S:825
P:7391043,S:5052
P:7391048,S:5116
P:7391095,S:3713
P:7393457,S:5182
P:7398469,S:70
P:7404647,S:3372
P:7410555,S:5052
P:7687975,S:5236
P:7694276,S:635
P:7695891,S:5182
P:7695900,S:5012
P:7695907,S:5012
P:7702400,S:635
P:7705209,S:5527
P:7706891,S:3372
P:7711690,S:5322
P:7720966,S:5732
P:7724509,S:5236
P:1410299,S:72
P:1410360,S:3741
P:1409397,S:635
P:3041518,O:5309590
P:1405342,S:3741
P:1406222,S:3741
P:1407155,S:635
P:3038932,S:825
P:3039078,S:952
P:3039992,S:4539
P:3040642,S:70
P:1403234,S:68
P:1403285,S:5020
P:1404464,S:952
P:1404936,S:3741
P:1405040,S:68
P:1395771,S:5182
P:1396032,S:825
P:1396402,S:374
P:1396455,S:3366
P:1396598,S:5012
P:1396758,S:5012
P:1396809,S:5236
P:1396861,S:5236
P:1396985,S:5012
P:1397042,S:5012
P:1397095,S:5012
