prop_tag,auth_tag
P:477941,D:141529
P:478079,D:74655
P:480424,D:74585
P:480460,O:78
P:480620,D:74423
P:481343,D:141540
P:481781,D:141492
P:482099,D:152606
P:482833,D:74423
P:483491,D:141442
P:483557,D:74171
P:483566,D:141556
P:483828,D:141393
P:484142,D:74262
P:484144,D:74262
P:484332,D:73883
P:485381,D:74161
P:485912,D:139212
P:486607,D:141490
P:487449,D:141407
P:489640,D:141450
P:489702,D:74655
P:489706,D:74283
P:489897,D:141436
P:490889,D:160518
P:490955,D:74378
P:490996,D:141515
P:491129,D:160518
P:491194,D:160518
P:491233,D:160532
P:491240,D:160518
P:491320,D:74372
P:491351,D:74372
P:491364,D:74372
P:491370,D:74372
P:491472,D:141440
P:491515,D:74793
P:491554,D:74124
P:491666,D:141450
P:491667,D:141450
P:491672,D:160578
P:491827,D:141492
P:491878,D:160653
P:491973,D:150418
P:491997,D:160564
P:492038,D:141450
P:492174,D:74041
P:492218,D:160655
P:492225,D:74095
P:492234,D:73943
P:492252,D:141379
P:492264,D:160565
P:492408,D:73466
P:493269,D:141383
P:493297,D:141483
P:493332,D:160655
P:493363,D:160532
P:493413,D:160512
P:493563,D:160653
P:493648,D:160678
P:494113,D:141450
P:494140,D:76287
P:494390,D:160518
P:494394,D:160518
P:494397,D:160518
P:494399,D:160518
P:494625,D:141403
P:494628,D:160572
P:494901,D:160680
P:495584,D:160573
P:495675,D:141516
P:495768,D:74571
P:495845,D:141454
P:495926,D:73466
P:495992,D:141510
P:496108,D:160603
P:496120,D:74171
P:496851,O:78
P:496957,D:141401
P:496987,D:160601
P:497107,D:141507
P:497335,D:160680
P:497419,D:160673
P:497431,D:160593
P:497498,D:160621
P:497588,D:160589
P:498232,D:160666
P:498413,D:141498
P:498429,D:141498
P:499016,D:74467
P:499277,D:160616
P:499412,D:74106
P:499433,D:160564
P:499590,D:160575
P:499653,D:141498
P:499750,D:160585
P:500376,D:160518
P:500468,D:160563
P:500476,D:74356
P:500801,D:73584
P:500808,D:150418
P:500819,D:141408
P:500820,D:141408
P:501460,D:141430
P:501868,D:73434
P:501969,D:160542
P:502564,D:74581
P:502589,D:73586
P:502747,D:74095
P:502842,D:92776
P:502876,D:154919
P:503490,D:141401
P:503504,D:160631
P:503618,D:92776
P:503896,D:74171
P:503911,D:160564
P:503966,D:160636
P:503967,D:160636
P:504026,D:67138
P:504651,D:141401
P:504725,D:160537
P:505152,D:151208
P:505266,D:160563
P:505529,D:160575
P:506732,D:74163
P:506773,D:160976
P:507242,D:92355
P:508497,D:160666
P:508898,D:160541
P:508958,D:160613
P:509328,D:74650
P:510035,D:160565
P:510329,D:160640
P:510500,D:160607
P:510518,D:160518
P:510683,D:160654
P:510719,D:160554
P:510891,D:141473
P:510919,D:160608
P:511100,D:160674
P:512622,D:73586
P:513802,D:73934
P:513835,D:74574
P:513839,D:160631
P:514008,D:74273
P:514143,D:141417
P:514402,D:74163
P:514540,D:160653
P:515022,D:160531
P:515044,D:160655
P:515180,D:160593
P:515935,D:151208
P:516696,D:160675
P:517507,D:160636
P:517644,D:160555
P:517947,D:160512
P:518047,D:160676
P:518869,O:78
P:518895,D:160647
P:518921,D:160558
P:519563,D:160655
P:519757,D:74747
P:520011,D:160549
P:520365,D:160620
P:520479,D:160588
P:520494,D:160632
P:522024,D:160578
P:522598,D:73653
P:523127,D:141490
P:523131,D:160679
P:523686,D:74163
P:525299,D:141454
P:525379,D:160617
P:525400,D:160629
P:525492,D:160665
P:526339,D:160509
P:526961,O:78
P:526991,D:160629
P:527001,D:160510
P:527734,D:160599
P:528036,D:74065
P:528631,D:160603
P:529054,D:160596
P:529764,D:160559
P:529820,D:141472
P:530549,D:160599
P:530572,D:160586
P:530959,D:160653
P:531831,D:94931
P:532052,D:74428
P:532194,D:160527
P:532232,D:160527
P:532238,D:160527
P:532278,D:160666
P:532913,D:160604
P:532993,D:160527
P:533014,D:160527
P:533017,D:160527
P:533172,D:160629
P:533527,O:78
P:533528,O:78
P:533850,D:160573
P:534065,D:160655
P:534167,D:141480
P:534414,D:160544
P:534615,D:160601
P:534636,D:141379
P:534828,D:160611
P:534925,D:151208
P:535404,D:160588
P:535459,D:160653
P:536023,D:133374
P:536037,D:160568
P:536285,D:160618
P:536610,O:78
P:537400,D:73933
P:537672,D:74537
P:537696,D:73893
P:537801,D:74428
P:537895,D:160598
P:537900,D:160545
P:538425,D:160552
P:539037,O:78
P:539564,D:141421
P:539840,O:78
P:540318,D:160638
P:540439,D:160544
P:540656,D:73893
P:541195,D:74039
P:541682,D:74650
P:541720,D:141421
P:542268,D:73466
P:542485,D:73982
P:542709,D:160618
P:542816,D:74574
P:542847,D:74399
P:543259,D:160649
P:543393,D:160564
P:543447,D:141484
P:544700,D:74207
P:544863,D:129037
P:545583,D:160548
P:545634,D:151208
P:545811,D:141516
P:546168,D:141430
P:546457,D:160543
P:546893,D:160575
P:547059,D:141401
P:547406,D:73793
P:547787,D:160515
P:547886,D:74163
P:548068,D:160680
P:548110,D:160629
P:549790,O:78
P:550882,D:160591
P:551389,D:74173
P:551403,D:160651
P:551638,D:150418
P:552197,O:78
P:552325,D:74057
P:552365,D:141870
P:552413,D:160570
P:552506,D:160563
P:552552,D:160672
P:552553,D:159258
P:552887,D:74400
P:552942,D:160653
P:553196,D:148134
P:553221,D:73434
P:553717,D:160601
P:553778,D:160589
P:553861,D:160655
P:554155,D:148134
P:554262,D:160638
P:554297,D:167614
P:555248,D:151208
P:555393,D:160666
P:555619,O:78
P:556103,O:78
P:556403,O:78
P:556456,D:160558
P:556606,D:160601
P:556628,D:160638
P:556993,D:160588
P:557193,D:160596
P:558003,D:149327
P:558104,D:160644
P:558177,D:74210
P:558376,D:160589
P:558780,D:122195
P:559736,D:141383
P:561295,O:78
P:562368,D:160623
P:563520,D:141421
P:564605,D:160559
P:564707,D:160655
P:564796,D:73931
P:564835,D:4931
P:565007,D:141552
P:565169,D:149327
P:565398,O:78
P:565698,D:160579
P:565819,D:160512
P:566055,D:160545
P:566255,D:160563
P:566512,D:160533
P:566562,D:160976
P:566598,D:73466
P:567559,D:74039
P:567595,D:141395
P:568162,D:160663
P:568375,D:149327
P:568467,D:160593
P:568514,D:160652
P:568527,D:160666
P:568854,D:160512
P:569274,D:160551
P:569292,D:73666
P:569332,D:74467
P:569413,D:73478
P:569535,O:78
P:569870,D:141515
P:569905,D:141412
P:569981,D:74197
P:570038,D:73682
P:570073,D:160588
P:570300,D:171623
P:570350,D:141379
P:570356,D:73943
P:570429,D:149327
P:570787,O:78
P:572138,D:160639
P:572330,D:141422
P:572549,D:160638
P:572664,D:74382
P:572991,D:149327
P:573290,O:78
P:573660,D:74283
P:573773,D:160598
P:573774,D:141500
P:573838,D:141434
P:574174,D:74421
P:575806,D:141412
P:575822,D:129618
P:576254,D:160519
P:576353,D:160635
P:576636,D:74693
P:577089,D:141401
P:577186,D:160651
P:577193,D:149327
P:577352,D:73478
P:577451,D:160530
P:577670,D:160651
P:577703,D:160568
P:578465,D:160666
P:578901,D:160512
P:579277,D:74474
P:579343,D:160563
P:579344,D:160643
P:579701,D:160519
P:579916,D:73793
P:580931,D:141400
P:581136,O:5438
P:581309,D:160581
P:581360,D:141497
P:581636,D:166401
P:582075,D:74423
P:582164,D:149327
P:582419,D:162174
P:582720,D:160551
P:584472,D:160643
P:584476,D:178874
P:584754,D:160664
P:585267,D:167722
P:585328,D:74039
P:585356,D:149327
P:585984,D:74435
P:586071,D:166401
P:587310,D:74171
P:587520,D:160607
P:587556,D:73559
P:587569,D:160671
P:588760,D:149327
P:589314,D:141421
P:589651,D:149327
P:589708,D:160607
P:590005,O:253
P:590226,D:141401
P:590397,D:160598
P:590753,D:73676
P:590828,D:160578
P:591288,D:160610
P:591715,D:160614
P:591870,D:141516
P:591926,O:78
P:591927,O:78
P:592450,D:160532
P:592455,D:160543
P:592582,D:160577
P:592936,D:74838
P:593118,D:73676
P:593706,D:161904
P:594024,D:141500
P:594180,D:160553
P:594249,D:74010
P:594466,D:74162
P:595169,D:141440
P:595263,D:160599
P:597783,D:160636
P:598016,D:160574
P:598740,D:160581
P:598826,D:160576
P:598946,D:160514
P:598960,D:178874
P:599485,D:141401
P:599599,D:171623
P:599739,D:133439
P:599992,D:160636
P:599993,D:160636
P:600279,D:133374
P:601130,D:168447
P:601182,D:97822
P:601578,D:81232
P:601609,D:149327
P:601656,D:160663
P:602241,D:73943
P:602549,D:160571
P:602588,D:73478
P:602763,D:160575
P:602874,D:141391
P:603028,D:160655
P:603391,D:74399
P:604132,D:141428
P:604296,D:161907
P:604439,O:78
P:604590,D:136811
P:604941,D:160572
P:605446,D:141446
P:605601,D:160517
P:606444,D:73584
P:606613,D:141447
P:606622,D:141423
P:606723,D:99654
P:606872,D:73478
P:607193,D:160581
P:607277,D:160666
P:607915,D:161907
P:608277,D:141458
P:608359,D:160545
P:608907,D:141379
P:609789,D:73531
P:611097,D:164360
P:611401,D:141423
P:611645,D:141488
P:611837,D:160665
P:612506,D:74693
P:612786,D:73778
P:612788,D:97822
P:612884,D:149327
P:612885,D:149327
P:613031,D:160635
P:613060,D:73893
P:613654,D:160598
P:614615,D:73466
P:614636,D:74428
P:614988,D:160613
P:615196,D:160627
P:615425,D:160509
P:615486,D:133374
P:615499,D:160598
P:615802,D:149327
P:617310,D:160596
P:617347,D:161906
P:617354,D:74833
P:617678,D:175737
P:618014,D:160599
P:618486,D:152607
P:618608,D:160673
P:618941,D:74400
P:619607,D:160575
P:620489,D:74374
P:620887,D:160646
P:621048,D:74665
P:621194,D:160566
P:621228,D:141472
P:621560,D:150418
P:621568,D:160514
P:622020,O:275
P:622023,O:275
P:622116,D:160655
P:622151,D:141463
P:622298,D:160666
P:622301,D:160666
P:622639,D:160575
P:622750,D:73653
P:623348,D:73434
P:623377,D:66179
P:623492,D:74585
P:623511,D:160619
P:623716,D:160976
P:623795,O:9140
P:646091,O:5438
P:737767,D:160621
P:777616,D:160601
P:786748,D:160651
P:786849,D:74439
P:796319,D:74095
P:796539,D:171618
P:796724,D:160598
P:808794,D:141485
P:808880,D:73666
P:808940,O:78
P:817941,D:160545
P:817991,D:141430
P:818221,D:160538
P:858683,D:160596
P:858697,D:160617
P:858704,O:537127
P:858759,D:160598
P:860912,D:174854
P:944241,D:73788
P:944246,D:73788
P:944251,D:178879
P:944311,D:178874
P:944747,D:73486
P:945427,D:178929
P:945475,D:178864
P:945501,D:160559
P:945670,D:160653
P:945698,D:160528
P:945836,D:160517
P:945891,D:141513
P:945946,D:73486
P:946006,D:160673
P:946100,D:146788
P:946172,D:73486
P:946196,D:160532
P:946239,D:74693
P:946332,D:160596
P:946344,D:73486
P:946472,D:178918
P:946642,D:141516
P:946692,D:178848
P:946745,D:67138
P:947623,D:178990
P:947735,D:141562
P:947761,D:73466
P:947762,D:73466
P:947765,D:73466
P:947808,D:178857
P:947815,D:178965
P:947824,D:74057
P:947825,D:74057
P:947846,D:141430
P:947856,D:141411
P:947884,D:160559
P:947916,D:160536
P:948981,D:141536
P:949006,D:73434
P:949107,D:178980
P:949115,D:141383
P:949273,D:141529
P:955429,D:73466
P:955551,D:141411
P:955598,D:141563
P:961538,D:164360
P:961588,D:160509
P:964623,D:141536
P:976388,D:178869
P:976389,D:178869
P:994679,D:74048
P:996282,D:178857
P:996285,D:178857
P:996817,D:160515
P:996839,D:178836
P:996873,D:178939
P:996935,D:143632
P:1029009,D:178928
P:1048975,D:74371
P:1049050,D:162332
P:1049238,D:160596
P:1049438,D:178848
P:1050641,O:253
P:1105056,D:178907
P:1116141,D:178975
P:1116154,D:160589
P:1150208,D:160667
P:1150824,D:160556
P:1155074,D:178913
P:1155241,D:178989
P:1188016,D:73720
P:1188035,D:178980
P:1190656,D:141454
P:1191095,D:178969
P:1194243,D:178862
P:1194278,D:141405
P:1194289,D:160559
P:1194365,D:178848
P:1194765,D:141439
P:1195488,D:137853
P:1195558,D:143632
P:1195560,D:143632
P:1197736,D:141536
P:1198815,D:178888
P:1198893,D:178980
P:1198900,D:178898
P:1198926,D:178970
P:1199177,D:178836
P:1202928,D:141490
P:1203164,O:78
P:1203266,D:178947
P:1203693,D:141401
P:1212429,D:74254
P:1212495,D:152610
P:1212508,D:178829
P:1212692,D:178932
P:1212722,D:133374
P:1212766,D:144523
P:1214995,D:178891
P:1215024,D:178870
P:1215086,D:178873
P:1215183,D:74172
P:1215412,D:74270
P:1215491,D:73579
P:1215681,D:73486
P:1215722,D:178954
P:1215802,D:178913
P:1215944,D:178943
P:1228532,D:73579
P:1228760,D:178865
P:1229710,D:178953
P:1229804,D:141428
P:1229857,D:73579
P:1230259,D:152610
P:1230373,D:160598
P:1234187,D:178989
P:1243686,D:178909
P:1243689,D:178913
P:1243815,D:178966
P:1243915,D:178980
P:1266576,D:178863
P:1278977,D:178871
P:1278998,D:178946
P:1279067,D:73568
P:1279964,D:92776
P:1280117,D:178846
P:1280204,D:178884
P:1295739,D:178913
P:1297478,D:178891
P:1299738,D:178826
P:1301075,D:66828
P:1301090,D:186775
P:1301179,D:160510
P:1301237,D:178978
P:1302254,D:74752
P:1302323,D:178913
P:1302336,D:178832
P:1302603,D:178945
P:1302654,D:74163
P:1302792,D:178981
P:1302891,D:74553
P:1306648,D:160596
P:1306662,D:186775
P:1306948,D:160552
P:1306995,D:144523
P:1307169,D:143632
P:1317158,D:178847
P:1346023,D:178976
P:1505884,D:178973
P:1505885,D:143632
P:1513920,D:178969
P:1514388,D:178842
P:1514389,D:160426
P:1514529,D:178884
P:1514581,D:178961
P:1514635,D:178961
P:1515736,D:93472
P:1515761,D:178980
P:1518471,D:76287
P:1526873,D:74283
P:1526897,D:160545
P:1526936,D:160665
P:1526958,D:178880
P:1527035,D:160655
P:1537463,D:178883
P:1537571,D:141536
P:1537581,D:74163
P:1539830,D:160758
P:1539833,D:178916
P:1539849,D:178944
P:1548850,D:74060
P:1549120,D:144523
P:1549366,D:178913
P:1549367,D:178913
P:1554386,D:74163
P:1555469,D:178865
P:1570377,D:73441
P:1570733,D:112437
P:1570753,D:178913
P:1570890,D:160426
P:1579163,D:160672
P:1579231,D:178850
P:1579246,D:178937
P:1579247,D:178846
P:1579253,D:178876
P:1580253,D:74351
P:1585018,D:178948
P:1594116,D:122466
P:1594133,D:178884
P:1594276,D:178985
P:1594345,O:537487
P:1594422,D:178993
P:1594637,D:178990
P:1594871,O:537389
P:1598550,D:148134
P:1611552,D:178861
P:1618045,D:141401
P:1618127,D:73441
P:1618346,D:178943
P:1635190,D:141431
P:1672014,D:141516
P:1672077,D:74765
P:1672489,D:141529
P:1672576,D:74474
P:1672600,D:178932
P:1672709,D:179000
P:1699206,D:74585
P:1699227,D:178980
P:1700535,D:178909
P:1701155,D:178878
P:1701812,D:178911
P:1703867,D:141529
P:1712408,D:74765
P:1712462,D:74040
P:1712673,D:160570
P:1712782,D:141401
P:1713454,D:74017
P:1733172,D:178975
P:1734431,D:74585
P:1734475,D:178975
P:1734523,D:160633
P:1734573,D:74385
P:1738689,D:141536
P:1738777,D:178829
P:1738895,D:62881
P:1738914,D:73486
P:1744994,D:178912
P:1786730,D:144523
P:1805132,D:178872
P:1805776,D:160620
P:1805876,D:160676
P:1806112,D:178972
P:1806183,D:74812
P:1806220,D:74812
P:1806328,D:178932
P:1806414,D:73579
P:1999589,D:160582
P:2016964,D:74161
P:2017047,D:92776
P:2017116,D:92346
P:2017120,O:5438
P:2017174,D:178961
P:2017927,D:178943
P:2018203,D:160570
P:2018288,O:78
P:2023815,D:88950
P:2023916,D:160512
P:2024071,D:160559
P:2024500,D:178958
P:2024509,D:160621
P:2024818,O:78
P:2024822,D:178993
P:2025046,D:178913
P:2025073,O:78
P:2025092,D:160642
P:2025097,D:178859
P:2025543,D:144523
P:2028583,D:141401
P:2028604,D:141389
P:2052415,D:178878
P:2052444,D:66828
P:2052645,D:141507
P:2052989,D:74856
P:2052994,D:74856
P:2053031,D:73434
P:2053104,D:122466
P:2053428,D:164359
P:2053456,D:178871
P:2053542,D:178844
P:2054492,D:122466
P:2054519,D:74158
P:2054625,D:141555
P:2055346,D:178887
P:2055532,D:141411
P:2055691,D:141555
P:2055700,D:178961
P:2055975,D:73692
P:2056078,D:178993
P:2056210,D:114941
P:2057079,D:178993
P:2057322,D:74862
P:2057611,D:178863
P:2057847,D:141552
P:2057986,D:192120
P:2074415,D:178865
P:2074874,D:160632
P:2075006,D:178869
P:2075026,D:178932
P:2075045,D:178932
P:2075505,O:537337
P:2075572,D:141427
P:2075607,D:160654
P:2075633,D:178932
P:2075797,D:73655
P:2075880,D:160545
P:2075914,D:178989
P:2076081,D:178932
P:2076113,D:178932
P:2076630,D:73434
P:2076774,D:74400
P:2076894,D:167493
P:2076930,D:193165
P:2076937,D:193165
P:2077132,D:92346
P:2077177,D:105112
P:2077232,D:160636
P:2077314,D:178882
P:2077433,D:141536
P:2077528,D:193165
P:2077562,D:73579
P:2077577,D:73579
P:2077632,O:253
P:2077705,D:178826
P:2077969,D:178872
P:2078020,D:160576
P:2078423,D:74041
P:2078451,D:178861
P:2078692,D:160630
P:2078718,D:160642
P:2078842,D:178963
P:2078850,D:73579
P:2078862,D:141401
P:2079085,D:178976
P:2079100,D:66828
P:2079102,D:66828
P:2079132,D:178883
P:2079269,D:178865
P:2079534,D:74847
P:2079737,D:178939
P:2079747,D:160512
P:2079748,D:160512
P:2079804,D:178993
P:2080126,D:141536
P:2080172,D:178963
P:2080194,D:178874
P:2080223,D:178868
P:2080265,D:178978
P:2080775,D:160588
P:2080997,D:160673
P:2081436,D:141401
P:2081448,D:178929
P:2081480,D:178964
P:2081485,D:74554
P:2081684,D:160575
P:2081864,D:76287
P:2081959,D:186775
P:2081971,D:178992
P:2081986,D:178919
P:2082268,D:178891
P:2082276,D:178894
P:2082455,D:178963
P:2082491,D:141478
P:2082508,D:141401
P:2082545,D:178843
P:2082564,D:160672
P:2082613,D:178865
P:2082655,D:74235
P:2082699,D:160570
P:2082728,D:178932
P:2082738,D:178956
P:2082775,D:160531
P:2083005,D:178843
P:2083044,D:160674
P:2083100,D:178861
P:2083352,D:178846
P:2083366,D:178865
P:2083486,D:141516
P:2083511,D:74395
P:2083525,D:160518
P:2083587,D:178947
P:2084317,D:74856
P:2084330,D:141553
P:2084505,D:141401
P:2084620,D:178843
P:2084653,D:141536
P:2084754,D:178913
P:2085037,D:74273
P:2085080,D:141536
P:2085146,D:178894
P:2085251,D:144523
P:2085364,D:178993
P:2085403,D:74163
P:2085435,D:178898
P:2085549,D:178969
P:2085580,D:74467
P:2086011,D:178877
P:2086025,D:178966
P:2086038,D:101309
P:2086086,D:76287
P:2086167,D:178997
P:2086169,D:178997
P:2086675,D:178993
P:2087059,D:178858
P:2087086,D:148134
P:2087764,D:141536
P:2087861,D:4931
P:2087918,D:73579
P:2087951,D:76287
P:2088273,D:178865
P:2088337,D:178988
P:2088339,D:141439
P:2088346,D:178892
P:2088410,D:141536
P:2088543,D:164360
P:2088558,D:178966
P:2088661,D:141536
P:2088662,D:178906
P:2088749,D:193726
P:2088766,D:178862
P:2090096,D:164359
P:2090302,D:178876
P:2090370,D:141430
P:2090676,D:74856
P:2091232,D:73531
P:2091466,D:141536
P:2091881,D:178878
P:2092191,D:74010
P:2092236,D:178887
P:2092553,D:160509
P:2092581,D:160575
P:2092620,D:178965
P:2092646,D:164359
P:2092652,D:178989
P:2092735,D:160655
P:2093099,D:160628
P:2093100,D:160531
P:2093118,D:141536
P:2093498,D:178982
P:2093911,D:178879
P:2094685,D:160672
P:2094934,D:141536
P:2094946,D:178874
P:2110222,D:141401
P:2110460,D:178918
P:2110672,D:73424
P:2111530,D:160571
P:2111576,D:114941
P:2111639,D:178858
P:2111707,D:178989
P:2111922,D:66179
P:2112191,D:73568
P:2112316,D:141430
P:2112628,D:178907
P:2112630,D:178907
P:2112886,D:178989
P:2112900,D:178862
P:2113054,D:178898
P:2113582,D:141536
P:2113695,D:66828
P:2113742,D:141478
P:2113815,D:178881
P:2114411,D:73486
P:2115361,D:178943
P:2115477,D:178956
P:2116448,D:178983
P:2116659,D:178865
P:2117022,D:160677
P:2117194,D:74374
P:2117401,D:178876
P:2117434,D:178930
P:2118223,D:178980
P:2118286,D:178993
P:2118701,D:178969
P:2119026,D:160610
P:2119067,D:74385
P:2119750,D:74158
P:2119766,D:66828
P:2120463,D:160653
P:2121017,D:74398
P:2121209,D:178956
P:2121264,D:178993
P:2121512,D:178865
P:2121542,D:178969
P:2121660,D:160598
P:2121677,O:78
P:2121790,D:152605
P:2121941,D:178956
P:2121952,D:160653
P:2122636,D:160617
P:2122656,D:178865
P:2122662,D:72442
P:2122924,D:141555
P:2123081,D:150418
P:2123101,D:141536
P:2123154,D:178865
P:2123665,O:78
P:2123806,D:178898
P:2123883,D:74847
P:2123884,D:178848
P:2123931,D:160565
P:2124006,D:178993
P:2124007,D:178993
P:2124049,D:178954
P:2124295,D:160653
P:2124303,D:178868
P:2124393,D:178884
P:2124620,D:66828
P:2124655,D:141518
P:2124806,D:178882
P:2124888,O:78
P:2125212,D:160642
P:2125313,D:178913
P:2125340,D:178898
P:2125390,D:178887
P:2125595,D:122466
P:2125677,D:160602
P:2125693,D:160628
P:2125895,D:160565
P:2125959,D:141421
P:2126203,D:167614
P:2126316,O:78
P:2126557,D:141413
P:2126852,D:148134
P:2127444,D:160536
P:2127577,D:178966
P:2127602,D:122466
P:2127679,D:178937
P:2127821,D:178830
P:2128085,D:178884
P:2128129,D:178829
P:2128199,D:74399
P:2128619,D:160631
P:2128785,D:160677
P:2129009,D:178913
P:2129306,D:178883
P:2129309,D:178862
P:2129631,D:178898
P:2129723,D:148134
P:2129758,D:160512
P:2130730,D:178913
P:2130733,D:178913
P:2131057,D:178901
P:2131274,D:178877
P:2131285,D:141384
P:2131303,D:74388
P:2132414,D:67138
P:2132840,D:160636
P:2132889,D:137070
P:2133010,D:74856
P:2135259,D:178832
P:2136409,D:141430
P:2137904,D:167722
P:2138929,D:178847
P:2139048,D:74856
P:2139158,D:178993
P:2139932,D:178887
P:2139944,D:74270
P:2140276,D:162332
P:2140352,D:141536
P:2140368,D:141536
P:2140427,D:178989
P:2140454,D:74585
P:2140495,D:178913
P:2140762,D:178936
P:2141169,D:160511
P:2141431,D:73778
P:2141651,D:141488
P:2141800,D:72912
P:2141889,D:160677
P:2141919,D:178942
P:2142627,D:148134
P:2142637,D:178981
P:2142681,D:178929
P:2142715,D:178872
P:2142954,O:5438
P:2143026,D:178912
P:2143064,D:148134
P:2143523,D:178980
P:2143533,D:114941
P:2143607,D:178869
P:2143618,D:193982
P:2143671,D:141536
P:2144224,D:179000
P:2144491,D:195143
P:2144861,D:66179
P:2144912,D:178861
P:2145141,D:160512
P:2145332,D:187008
P:2145346,D:178965
P:2145431,D:178884
P:2146087,D:178829
P:2146090,D:178861
P:2146233,D:148134
P:2146254,D:74388
P:2146300,D:160596
P:2146879,D:178829
P:2146958,D:178829
P:2146969,D:122466
P:2147307,D:141507
P:2147308,D:195826
P:2147359,D:178963
P:2147460,D:178884
P:2147551,D:198198
P:2147737,D:162332
P:2147916,D:144523
P:2147934,D:178856
P:2148119,D:178958
P:2148712,D:178956
P:2148739,O:78
P:2149108,D:178956
P:2149124,D:148134
P:2149520,D:160552
P:2149564,D:74585
P:2149749,D:74856
P:2149839,D:73655
P:2150237,D:73579
P:2150287,D:178869
P:2150348,D:178960
P:2150367,D:178888
P:2150371,D:178888
P:2150420,D:74856
P:2150488,D:160596
P:2150504,D:141411
P:2150552,D:178947
P:2150615,D:178894
P:2150616,D:160512
P:2150849,D:160596
P:2151118,D:160976
P:2151183,D:69871
P:2151388,D:133373
P:2151397,D:178877
P:2151409,D:178888
P:2151469,D:141434
P:2151685,D:178981
P:2151930,D:73701
P:2152120,D:74467
P:2152237,D:177282
P:2152314,D:133373
P:2152401,D:152605
P:2152496,D:195278
P:2152515,D:141536
P:2152529,D:178984
P:2152668,D:93472
P:2152702,D:148134
P:2152987,D:181316
P:2153119,D:178894
P:2153166,D:171623
P:2153407,D:74856
P:2153527,D:178978
P:2153528,D:178978
P:2153564,D:178929
P:2153873,D:74158
P:2153916,D:178989
P:2154141,D:141516
P:2155173,D:178908
P:2155203,D:144523
P:2155231,D:160677
P:2155243,D:178933
P:2155273,O:78
P:2155283,O:78
P:2155284,O:78
P:2155797,D:73553
P:2155899,D:73579
P:2156363,D:73701
P:2156462,D:160596
P:2156493,D:160601
P:2157609,D:74163
P:2157715,D:186775
P:2157781,D:141427
P:2157804,D:66179
P:2158173,D:141536
P:2158277,D:178869
P:2158313,D:74079
P:2158415,D:178894
P:2158425,D:74553
P:2158446,D:178987
P:2158530,O:5438
P:2159649,D:178865
P:2159880,D:141450
P:2159920,D:74655
P:2159925,D:178866
P:2159978,D:195143
P:2160292,D:178897
P:2160450,D:178944
P:2160918,D:74585
P:2161970,D:141507
P:2162013,D:178989
P:2162044,D:178869
P:2162049,D:178869
P:2162126,D:160677
P:2162132,D:74399
P:2162434,D:178829
P:2162633,D:178956
P:2162644,D:178887
P:2162786,D:73720
P:2162787,O:5438
P:2162927,D:160596
P:2162929,D:194262
P:2163062,D:178884
P:2163092,D:178865
P:2163154,D:178938
P:2163479,D:178961
P:2163643,D:160672
P:2163676,O:78
P:2163816,D:181316
P:2163948,D:160588
P:2163987,D:141450
P:2164073,D:141513
P:2164540,D:74570
P:2165001,D:195143
P:2165191,D:160639
P:2165971,D:178951
P:2165974,D:178944
P:2166332,D:185500
P:2166592,D:160512
P:2166633,D:178887
P:2166752,D:178993
P:2166868,O:78
P:2166869,O:78
P:2167227,D:178956
P:2167228,D:178956
P:2167229,D:178956
P:2167230,D:178956
P:2167673,D:160651
P:2167700,D:178970
P:2167722,D:195826
P:2167859,D:160677
P:2167881,D:178944
P:2167905,D:178865
P:2168111,D:73655
P:2168147,D:73778
P:2168156,D:178888
P:2168299,D:160642
P:2168341,D:178829
P:2168572,D:92699
P:2168591,D:178887
P:2168931,D:74399
P:2169012,D:141516
P:2169041,D:141427
P:2169077,D:178977
P:2169417,O:78
P:2169725,D:178865
P:2170469,D:178883
P:2170639,D:178963
P:2170649,D:160653
P:2170659,D:178993
P:2170699,D:160588
P:2170715,O:78
P:2171033,D:178887
P:2171321,D:178928
P:2171375,D:178963
P:2171988,D:160570
P:2172245,D:178929
P:2172458,D:160596
P:2172574,D:178963
P:2172699,D:73531
P:2173244,D:73441
P:2173324,D:69871
P:2173546,D:74374
P:2174003,D:160587
P:2174544,D:160545
P:2174569,D:178993
P:2174696,D:178979
P:2175130,D:178972
P:2175154,D:178888
P:2175570,D:73808
P:2176340,D:72442
P:2176705,D:148134
P:2176804,O:5438
P:2177562,D:160677
P:2177639,D:178888
P:2177847,D:160636
P:2178074,D:178884
P:2178285,O:78
P:2178409,D:74366
P:2178769,D:178856
P:2178974,O:78
P:2179682,O:78
P:2180100,D:200153
P:2180402,D:148134
P:2180687,D:74262
P:2180771,D:178865
P:2180827,D:178936
P:2180924,D:129618
P:2180925,D:129618
P:2181154,D:179000
P:2181496,D:73720
P:2181575,D:178938
P:2181764,D:141439
P:2181901,D:74283
P:2182388,D:164359
P:2182398,D:178874
P:2182440,D:181316
P:2182474,D:73486
P:2182526,D:74160
P:2182542,D:178993
P:2182599,D:73486
P:2183198,O:5438
P:2183371,D:178956
P:2183372,D:178956
P:2183596,D:73655
P:2183610,D:178848
P:2183611,D:160677
P:2183732,D:74571
P:2183734,D:74571
P:2183979,D:204011
P:2184092,D:160587
P:2184114,D:73655
P:2184576,D:178964
P:2186018,D:74161
P:2186108,D:178873
P:2186142,D:148134
P:2186256,D:160598
P:2186382,D:74862
P:2187037,D:178993
P:2187043,D:178993
P:2187044,D:178993
P:2187072,D:178912
