from,to,weight
CD:220648,CP:2406638,0.0
CD:141485,CP:2404706,0.0
CD:222429,CP:2404706,0.0
CD:204455,CP:2406638,0.0
CD:220581,CP:2404706,0.0
CD:220662,CP:2404706,0.0
CD:141485,CP:2406638,0.0
CD:139285,CP:2404706,0.0
CD:220566,CP:2404706,0.0
CD:74856,CP:2404706,0.0
CD:204536,CP:2404706,0.0
CD:74856,CP:2406638,0.0
CD:66385,CP:2404706,0.0
CD:220578,CP:2404706,0.0
CD:209189,CP:2404706,0.0
CD:74079,CP:2404706,0.0
CD:204536,CP:2405983,0.0
CD:205550,CP:2404706,0.0
CD:74253,CP:2405983,0.0
CD:178910,CP:2404706,0.0
CD:74848,CP:2406638,0.0
CD:220697,CP:2406638,0.0
CD:74273,CP:2404706,0.0
CD:74848,CP:2404706,0.0
CD:98615,CP:2406638,0.0
CD:220670,CP:2404706,0.0
CD:204508,CP:2406638,0.0
CD:220570,CP:2404706,0.0
CD:220563,CP:2404706,0.0
CD:220537,CP:2406638,0.0
CD:220568,CP:2404706,0.0
CD:220526,CP:2404706,0.0
CD:198197,CP:2405983,0.0
CD:204394,CP:2404706,0.0
CD:220587,CP:2404706,0.0
CD:178966,CP:2404706,0.0
CD:224117,CP:2406638,0.0
CD:204473,CP:2404706,0.0
CD:220708,CP:2404706,0.0
CD:224117,CP:2404706,0.0
CD:204445,CP:2406638,0.0
CD:160598,CP:2404706,0.0
CD:204398,CP:2406638,0.0
CD:204445,CP:2404706,0.0
CD:220656,CP:2404706,0.0
CD:204407,CP:2404706,0.0
CD:178871,CP:2406638,0.0
CD:160640,CP:2406638,0.0
CD:72442,CP:2404706,0.0
CD:220663,CP:2406638,0.0
CD:220712,CP:2404706,0.0
CD:178854,CP:2406638,0.0
CD:160575,CP:2404706,0.0
CD:220663,CP:2404706,0.0
CD:204351,CP:2406638,0.0
CD:220674,CP:2404706,0.0
CD:220688,CP:2406638,0.0
CD:220610,CP:2406638,0.0
CD:204351,CP:2404706,0.0
CD:204518,CP:2404706,0.0
CD:160758,CP:2406638,0.0
CD:226708,CP:2404706,0.0
CD:143632,CP:2404706,0.0
CD:220701,CP:2406638,0.0
CD:204512,CP:2406638,0.0
CD:73768,CP:2404706,0.0
CD:204512,CP:2405983,0.0
CD:178908,CP:2406638,0.0
CD:220649,CP:2406638,0.0
CD:220561,CP:2404706,0.0
CD:220561,CP:2406638,0.0
CD:220565,CP:2404706,0.0
CD:204511,CP:2404706,0.0
CD:204511,CP:2406638,0.0
CD:74467,CP:2404706,0.0
CD:204367,CP:2406638,0.0
CD:220666,CP:2404706,0.0
CD:220582,CP:2406638,0.0
CD:74060,CP:2406638,0.0
CD:74467,CP:2406638,0.0
CD:204507,CP:2404706,0.0
CD:204572,CP:2404706,0.0
CD:220574,CP:2404706,0.0
CD:220590,CP:2406638,0.0
CD:204358,CP:2404706,0.0
CD:109429,CP:2404706,0.0
CD:220605,CP:2404706,0.0
CD:204378,CP:2406638,0.0
CD:178975,CP:2404706,0.0
CD:69871,CP:2404706,0.0
CD:220699,CP:2406638,0.0
CD:204460,CP:2406638,0.0
CD:178962,CP:2406638,0.0
CD:220715,CP:2404706,0.0
CD:220574,CP:2406638,0.0
CD:178972,CP:2404706,0.0
CD:74696,CP:2404706,0.0
CD:109429,CP:2406638,0.0
CD:220605,CP:2406638,0.0
CD:123086,CP:2406638,0.0
CD:204528,CP:2404706,0.0
CD:220593,CP:2404706,0.0
CD:220576,CP:2406638,0.0
CD:73579,CP:2406638,0.0
CD:74161,CP:485381,0.25
CD:160565,CP:510035,0.25
CD:178990,CP:1594637,0.25
CD:74474,CP:1672576,1.0
CD:74041,CP:2078423,0.25
CD:178901,CP:2131057,0.25
CD:204546,CP:2190416,0.25
CD:204494,CP:2190492,0.0
CD:204530,CP:2190510,0.25
CD:204530,CP:2190512,0.25
CD:204494,CP:2190647,0.0
CD:74398,CP:2190650,0.25
CD:204508,CP:2190684,0.25
CD:160653,CP:2190727,0.25
CD:160653,CP:2190732,0.25
CD:204383,CP:2190771,0.25
CD:74371,CP:2190786,0.25
CD:74371,CP:2190789,0.25
CD:74371,CP:2190795,0.25
CD:74371,CP:2190796,0.25
CD:74371,CP:2190808,0.25
CD:74371,CP:2190815,0.25
CD:74371,CP:2190825,0.25
CD:74371,CP:2190833,0.25
CD:74371,CP:2190835,0.25
CD:74371,CP:2190838,0.25
CD:204421,CP:2190845,0.25
CD:204488,CP:2190858,0.25
CD:164360,CP:2190889,0.25
CD:164360,CP:2190890,0.25
CD:160559,CP:2190990,0.25
CD:204471,CP:2190991,0.25
CD:204503,CP:2191016,0.25
CD:178951,CP:2191052,0.25
CD:178951,CP:2191056,0.25
CD:204487,CP:2191200,0.25
CD:204464,CP:2191271,0.25
CD:122974,CP:2191410,0.25
CD:164359,CP:2191476,0.25
CD:74262,CP:2191494,0.25
CD:204462,CP:2191495,0.25
CD:137070,CP:2191514,0.25
CD:160640,CP:2191633,0.25
CD:204419,CP:2191658,0.25
CD:204487,CP:2191661,0.25
CD:204487,CP:2191662,0.25
CD:204576,CP:2191698,0.25
CD:204441,CP:2191785,0.25
CD:204488,CP:2191832,0.25
CD:204455,CP:2191837,0.25
CD:204494,CP:2191854,0.25
CD:178882,CP:2191891,0.25
CD:160587,CP:2191927,0.0
CD:178989,CP:2191939,0.25
CD:204494,CP:2191940,0.25
CD:204527,CP:2191957,0.25
CD:141450,CP:2192153,0.25
CD:204420,CP:2192186,0.25
CD:204535,CP:2192197,0.25
CD:160532,CP:2192201,0.25
CD:204472,CP:2192239,0.25
CD:73486,CP:2192375,0.25
CD:204506,CP:2192389,0.25
CD:204457,CP:2192437,0.25
CD:204496,CP:2192442,0.25
CD:92699,CP:2192500,0.25
CD:193726,CP:2192508,0.25
CD:204488,CP:2192531,0.0
CD:204488,CP:2192532,0.25
CD:204488,CP:2192579,0.25
CD:204536,CP:2192606,0.25
CD:74158,CP:2192670,0.25
CD:160512,CP:2192685,0.25
CD:178969,CP:2192692,0.25
CD:141488,CP:2192725,0.25
CD:141488,CP:2192727,0.25
CD:204472,CP:2192897,0.25
CD:204444,CP:2192940,0.25
CD:204511,CP:2193013,0.25
CD:204573,CP:2193103,0.25
CD:73604,CP:2193241,0.25
CD:204374,CP:2193260,0.25
CD:204453,CP:2193294,0.25
CD:178933,CP:2193331,0.25
CD:160518,CP:2193341,0.25
CD:204351,CP:2193350,0.25
CD:178993,CP:2193405,0.25
CD:204364,CP:2193447,0.25
CD:204427,CP:2193448,0.25
CD:204357,CP:2193580,0.25
CD:204488,CP:2193602,0.75
CD:204488,CP:2193604,0.25
CD:204488,CP:2193608,0.25
CD:204421,CP:2193615,0.25
CD:204488,CP:2193824,0.25
CD:204478,CP:2193828,0.25
CD:141450,CP:2193894,0.25
CD:204395,CP:2194031,0.25
CD:160598,CP:2194073,0.25
CD:204392,CP:2194082,0.25
CD:204471,CP:2194290,0.25
CD:204455,CP:2194306,0.25
CD:204571,CP:2194480,0.25
CD:133439,CP:2194658,0.25
CD:204517,CP:2194792,0.25
CD:204491,CP:2194799,0.0
CD:178832,CP:2194806,0.25
CD:160674,CP:2194864,0.25
CO:78,CP:2194911,0.75
CD:74585,CP:2194953,0.0
CD:204543,CP:2195035,0.25
CD:194260,CP:2195315,0.25
CD:178989,CP:2195338,0.0
CD:204500,CP:2195409,0.25
CD:204511,CP:2195537,0.25
CD:90842,CP:2195656,0.25
CD:204540,CP:2195689,0.25
CD:204496,CP:2195731,0.25
CD:72442,CP:2195744,0.25
CD:72442,CP:2195745,0.25
CD:204488,CP:2195773,0.25
CD:204437,CP:2195805,0.25
CD:178908,CP:2195938,0.25
CD:204472,CP:2196025,0.25
CD:204543,CP:2196028,0.25
CD:90842,CP:2196209,0.25
CD:205476,CP:2196307,0.25
CD:204529,CP:2196393,0.25
CD:204444,CP:2196469,0.25
CD:204444,CP:2196473,0.25
CD:178912,CP:2196716,0.25
CD:204359,CP:2196733,0.25
CD:204504,CP:2196766,0.25
CD:178954,CP:2196777,0.25
CD:178959,CP:2196792,0.25
CD:178959,CP:2196793,0.25
CD:204420,CP:2196807,0.0
CD:178989,CP:2196824,0.25
CD:194260,CP:2197480,0.25
CD:66828,CP:2197528,0.25
CD:204444,CP:2197535,0.25
CD:166402,CP:2197581,0.25
CD:204421,CP:2197793,0.25
CD:204526,CP:2197837,0.25
CD:178874,CP:2197907,0.25
CD:194260,CP:2198028,0.25
CD:72442,CP:2198136,0.25
CD:72442,CP:2198177,0.25
CD:74158,CP:2198218,0.25
CD:204488,CP:2198328,0.25
CD:204488,CP:2198336,0.25
CD:141552,CP:2198476,0.25
CD:204481,CP:2198487,0.25
CD:204520,CP:2198729,0.25
CD:204472,CP:2198753,0.25
CD:204372,CP:2198834,0.25
CD:204356,CP:2198973,0.0
CD:204386,CP:2199057,0.25
CD:204511,CP:2199110,0.25
CD:204575,CP:2199135,0.25
CD:204438,CP:2199139,0.25
CD:72442,CP:2199284,0.25
CD:204423,CP:2199486,0.25
CD:72442,CP:2199636,0.25
CD:72442,CP:2199638,0.0
CD:204531,CP:2199641,0.25
CD:204369,CP:2199675,0.25
CD:204472,CP:2199932,0.25
CD:73531,CP:2200060,0.25
CD:204488,CP:2200405,0.25
CD:204488,CP:2200410,0.25
CD:178986,CP:2200464,0.0
CD:204441,CP:2200555,0.25
CD:160667,CP:2200619,0.25
CD:122974,CP:2200684,0.25
CD:206231,CP:2200864,0.25
CD:139285,CP:2200884,0.0
CD:160632,CP:2201539,0.75
CD:204408,CP:2201745,0.25
CD:204408,CP:2201759,0.25
CD:204421,CP:2201761,0.25
CD:204416,CP:2201827,0.25
CD:204416,CP:2201845,0.25
CD:204416,CP:2201926,0.25
CD:204416,CP:2202980,0.25
CD:204416,CP:2202981,0.25
CD:74471,CP:2203095,0.25
CD:72442,CP:2203125,0.25
CD:178961,CP:2203141,0.25
CD:204507,CP:2203155,0.25
CD:204542,CP:2203203,0.25
CD:204441,CP:2203434,0.25
CD:204420,CP:2203468,0.25
CD:204385,CP:2203521,0.25
CD:178930,CP:2203969,0.25
CD:122158,CP:2204009,0.25
CD:178989,CP:2204057,0.25
CD:178989,CP:2204064,0.25
CD:204469,CP:2204105,0.25
CD:204488,CP:2204119,0.25
CD:204460,CP:2204158,0.25
CD:204420,CP:2204161,0.25
CD:204488,CP:2204558,0.25
CD:204521,CP:2204638,0.25
CD:205476,CP:2205044,0.25
CD:178993,CP:2205243,0.25
CD:204526,CP:2205294,0.25
CD:178952,CP:2205471,0.25
CD:204421,CP:2205476,0.25
CD:204520,CP:2205739,0.25
CD:204405,CP:2205796,0.25
CD:73460,CP:2206248,0.25
CD:204488,CP:2206303,0.0
CD:160534,CP:2206436,0.25
CD:160534,CP:2206467,0.25
CD:141552,CP:2206503,0.25
CD:72442,CP:2206541,0.25
CD:204487,CP:2206609,0.25
CD:74158,CP:2206632,0.25
CD:73441,CP:2206658,0.25
CD:207309,CP:2206725,0.25
CD:204572,CP:2206814,0.25
CD:160588,CP:2206864,0.25
CD:178839,CP:2207060,0.0
CD:204520,CP:2207068,0.0
CD:204502,CP:2207121,0.0
CD:204454,CP:2207257,0.25
CD:204548,CP:2207335,0.25
CD:204462,CP:2207351,0.25
CD:141552,CP:2207468,0.25
CD:204514,CP:2207627,0.25
CD:178896,CP:2207696,0.25
CD:178937,CP:2207807,0.25
CD:160512,CP:2207985,0.0
CD:141523,CP:2208042,0.25
CD:204444,CP:2208346,0.25
CD:72442,CP:2208380,0.25
CD:205476,CP:2208430,0.25
CD:72442,CP:2208523,0.25
CD:74305,CP:2208636,0.0
CD:74305,CP:2208637,0.25
CO:78,CP:2208688,0.75
CD:204393,CP:2208718,0.25
CD:74052,CP:2208903,0.25
CD:204444,CP:2208920,0.25
CD:204444,CP:2208921,0.25
CD:166402,CP:2209485,0.25
CD:204535,CP:2209589,0.25
CD:204488,CP:2209593,0.25
CD:194260,CP:2209594,0.25
CD:178989,CP:2209708,0.25
CD:204415,CP:2209755,0.0
CD:74305,CP:2209961,0.25
CO:78,CP:2210115,0.75
CD:74158,CP:2210438,0.25
CD:204476,CP:2210611,0.25
CO:5438,CP:2210751,0.25
CD:204464,CP:2210801,0.0
CD:204573,CP:2210883,0.25
CD:141408,CP:2210907,0.25
CD:204488,CP:2210918,0.25
CD:204564,CP:2210922,0.25
CD:204502,CP:2211134,0.25
CO:5438,CP:2211550,0.25
CD:164360,CP:2211560,0.0
CD:141417,CP:2211567,0.25
CD:204394,CP:2211598,0.25
CD:204457,CP:2211623,0.25
CD:204466,CP:2211722,0.25
CD:204433,CP:2211815,0.25
CD:204488,CP:2211964,0.25
CD:204488,CP:2211965,0.25
CD:204488,CP:2211967,0.25
CD:204451,CP:2212103,0.25
CD:204415,CP:2212138,0.25
CD:160653,CP:2212168,0.25
CD:204457,CP:2212199,0.25
CD:204421,CP:2212208,0.25
CD:72442,CP:2212341,0.25
CD:72442,CP:2212342,0.25
CD:72442,CP:2212343,0.25
CD:204439,CP:2212377,0.25
CD:204433,CP:2212429,0.25
CD:204433,CP:2212435,0.25
CD:204462,CP:2212581,0.25
CD:160653,CP:2213235,0.25
CD:160653,CP:2213239,0.25
CD:204548,CP:2213494,0.25
CD:178876,CP:2213526,0.25
CD:179587,CP:2213776,0.25
CD:204397,CP:2213802,0.25
CD:178993,CP:2213983,0.25
CD:72442,CP:2214005,0.0
CD:74356,CP:2214041,0.25
CD:160538,CP:2214049,0.25
CD:81297,CP:2214215,0.25
CD:204499,CP:2214275,0.25
CD:197438,CP:2214653,0.25
CD:72442,CP:2214923,0.25
CD:204566,CP:2214945,0.25
CD:81297,CP:2214954,0.25
CD:133968,CP:2215226,0.25
CD:204472,CP:2215306,0.25
CD:74749,CP:2215743,0.25
CD:204566,CP:2216107,0.25
CD:204520,CP:2216152,0.25
CD:204520,CP:2216153,0.25
CD:204354,CP:2216256,0.25
CD:204388,CP:2216455,0.25
CD:211649,CP:2216608,0.25
CD:204472,CP:2216642,0.25
CD:178863,CP:2217178,0.25
CD:204392,CP:2217355,0.25
CD:204502,CP:2217393,0.25
CD:204488,CP:2217424,0.25
CD:178993,CP:2217638,0.25
CD:204411,CP:2217728,0.25
CD:150418,CP:2217785,0.0
CD:204435,CP:2217912,0.25
CD:204383,CP:2218202,0.25
CD:204383,CP:2218205,0.25
CD:205476,CP:2218275,0.25
CD:204367,CP:2218299,0.25
CD:178925,CP:2218668,0.25
CD:178925,CP:2218672,0.25
CD:204548,CP:2218674,0.25
CD:204377,CP:2218678,0.25
CD:141421,CP:2218690,0.25
CD:204388,CP:2219026,0.25
CD:204551,CP:2219428,0.0
CD:74075,CP:2219508,0.25
CD:204542,CP:2219655,0.25
CD:204422,CP:2219783,0.25
CD:178985,CP:2219809,0.25
CD:146307,CP:2219856,0.25
CD:204404,CP:2219861,0.0
CD:204525,CP:2219862,0.25
CD:204427,CP:2219981,0.25
CD:204564,CP:2220059,0.25
CD:204421,CP:2220195,0.25
CD:204378,CP:2220216,0.25
CD:74060,CP:2220223,0.25
CD:160512,CP:2220640,0.25
CD:204517,CP:2220654,0.25
CD:122974,CP:2220673,0.25
CD:204488,CP:2220692,0.25
CD:160534,CP:2220853,0.25
CD:204410,CP:2221517,0.25
CD:204454,CP:2221907,0.25
CD:178876,CP:2221947,0.25
CD:204388,CP:2222050,0.25
CD:204421,CP:2222069,0.25
CD:204535,CP:2191271,0.25
CD:76874,CP:2192197,0.25
CD:160655,CP:2193341,0.25
CD:204542,CP:2200884,0.0
CD:160568,CP:2201539,0.75
CD:204407,CP:2209589,0.25
CD:74784,CP:2191271,0.25
CD:74156,CP:2201539,0.75
CD:205548,CP:2209589,0.25
CD:204407,CP:2191271,0.25
CD:204547,CP:2201539,0.75
CD:204509,CP:2191271,0.25
CD:73586,CP:2201539,0.75
CD:204508,CP:2201539,0.75
CD:204539,CP:2201539,0.75
CD:198197,CP:2201539,0.75
CD:204491,CP:2201539,0.75
CD:204518,CP:2201539,0.75
CD:204509,CP:2201539,0.75
CD:204515,CP:2201539,0.75
CD:178993,CP:2222430,0.25
CD:204517,CP:2222610,0.25
CD:204481,CP:2222703,0.25
CD:204481,CP:2222704,0.25
CD:72442,CP:2223540,0.25
CD:171623,CP:2223663,0.25
CD:204512,CP:2223728,0.25
CD:74044,CP:2223787,0.25
CD:204415,CP:2223940,0.25
CD:204545,CP:2224136,0.0
CD:204561,CP:2224277,0.25
CD:204411,CP:2224284,0.0
CD:73486,CP:2224362,0.25
CD:73486,CP:2224363,0.25
CD:204359,CP:2224516,0.25
CD:204437,CP:2224720,0.0
CD:204536,CP:2224961,0.25
CD:204433,CP:2224997,0.25
CD:204575,CP:2225281,0.25
CD:204383,CP:2225319,0.25
CD:74052,CP:2225804,0.25
CD:198783,CP:2225894,0.25
CD:141428,CP:2226215,0.25
CD:178876,CP:2226312,0.25
CD:204540,CP:2226321,0.0
CD:204553,CP:2226430,0.25
CD:160673,CP:2226594,0.25
CD:141408,CP:2227181,0.25
CD:141408,CP:2227182,0.0
CD:178930,CP:2227261,0.25
CD:204390,CP:2227277,0.25
CD:206231,CP:2227279,0.25
CD:68720,CP:2227298,0.25
CD:204397,CP:2227360,0.25
CD:178970,CP:2227394,0.25
CD:204488,CP:2227443,0.0
CD:204454,CP:2227563,0.25
CD:204549,CP:2227641,0.25
CD:194260,CP:2227642,0.25
CD:204399,CP:2227643,0.25
CD:178835,CP:2227734,0.25
CD:178835,CP:2227735,0.25
CD:178835,CP:2227737,0.25
CD:178835,CP:2227750,0.25
CD:204421,CP:2227860,0.0
CD:178993,CP:2228133,0.25
CD:204397,CP:2228256,0.25
CD:204444,CP:2228310,0.25
CD:204542,CP:2228314,0.25
CD:204439,CP:2228706,0.25
CD:211866,CP:2228718,0.0
CD:204419,CP:2228759,0.0
CD:178861,CP:2228835,0.25
CD:178953,CP:2228839,0.25
CD:204428,CP:2228938,0.25
CD:141421,CP:2228974,0.25
CD:204464,CP:2229088,0.25
CO:78,CP:2229555,0.75
CO:78,CP:2229710,0.75
CO:78,CP:2229715,0.75
CD:204539,CP:2229843,0.25
CD:204469,CP:2229887,0.25
CD:122466,CP:2229965,0.25
CD:160570,CP:2230138,0.25
CD:160570,CP:2230156,0.25
CD:204377,CP:2230530,0.25
CD:204514,CP:2230546,0.25
CD:204514,CP:2230548,0.25
CD:166402,CP:2230862,0.25
CD:141459,CP:2231657,0.25
CD:204416,CP:2231848,0.25
CD:204566,CP:2231928,0.25
CD:178993,CP:2231999,0.0
CD:74305,CP:2232175,0.25
CD:204512,CP:2232211,0.25
CD:204372,CP:2234091,0.25
CD:204421,CP:2234134,0.0
CO:253,CP:2416826,0.5
CO:277,CP:2416830,0.25
CO:253,CP:2416861,0.25
CD:220630,CP:2416863,0.25
CD:220630,CP:2416865,0.25
CD:220701,CP:2416868,0.0
CD:220701,CP:2416869,0.25
CD:220701,CP:2416871,0.25
CD:220701,CP:2416872,0.25
CD:220701,CP:2416873,0.0
CD:220701,CP:2416874,0.25
CD:160161,CP:2416877,0.25
CD:220701,CP:2416879,0.0
CD:220701,CP:2416881,0.0
CD:220701,CP:2416884,0.25
CD:220701,CP:2416885,0.25
CD:220701,CP:2416887,0.25
CD:220701,CP:2416890,0.0
CD:220701,CP:2416893,0.0
CD:220701,CP:2416894,0.25
CD:220701,CP:2416896,0.25
CD:220701,CP:2416897,0.25
CD:220701,CP:2416899,0.0
CD:220701,CP:2416901,0.0
CD:220701,CP:2416903,0.25
CD:220701,CP:2416905,0.25
CD:160161,CP:2416906,0.0
CD:160161,CP:2416907,0.0
CD:213274,CP:2416908,0.25
CD:220629,CP:2416909,0.25
CD:160161,CP:2416910,0.25
CD:160598,CP:2416914,0.25
CD:160598,CP:2416919,0.25
CD:160598,CP:2416920,0.25
CD:220629,CP:2416921,0.25
CD:220543,CP:2416923,0.25
CD:141450,CP:2416925,0.25
CD:220543,CP:2416929,0.25
CD:204492,CP:2416937,0.25
CD:73579,CP:2416939,0.25
CD:73579,CP:2416941,0.0
CD:73579,CP:2416944,0.25
CD:220623,CP:2416945,0.0
CD:220697,CP:2416947,0.25
CD:73579,CP:2416950,0.25
CD:74158,CP:2416955,0.25
CD:74158,CP:2416959,0.25
CD:220532,CP:2416965,0.25
CD:74057,CP:2416975,0.0
CD:204512,CP:2416987,0.25
CD:160976,CP:2416990,0.25
CD:220656,CP:2416993,0.25
CD:220588,CP:2416994,0.25
CD:218086,CP:2416999,0.25
CD:220596,CP:2417008,0.25
CD:220618,CP:2417009,0.25
CD:166402,CP:2417011,0.25
CD:220618,CP:2417012,0.25
CD:220618,CP:2417013,0.25
CD:204550,CP:2417014,0.25
CD:178843,CP:2417015,0.25
CD:178843,CP:2417016,0.25
CD:160976,CP:2417017,0.25
CD:221378,CP:2417018,0.25
CD:204407,CP:2417019,0.25
CD:178843,CP:2417020,0.25
CD:178843,CP:2417022,0.25
CD:141470,CP:2417025,1.0
CD:178887,CP:2417026,0.25
CD:73801,CP:2417028,0.0
CD:220686,CP:2417036,0.25
CD:74374,CP:2417038,0.25
CD:178947,CP:2417039,0.0
CD:220686,CP:2417040,0.25
CD:220686,CP:2417041,0.25
CD:204533,CP:2417042,0.0
CD:220686,CP:2417043,0.25
CD:220686,CP:2417047,0.25
CD:204488,CP:2417049,0.25
CD:204488,CP:2417050,0.25
CD:204488,CP:2417051,0.25
CD:204533,CP:2417053,0.25
CD:204533,CP:2417054,0.25
CD:204533,CP:2417055,0.25
CD:220621,CP:2417059,0.0
CD:204378,CP:2417060,0.25
CD:220530,CP:2417067,0.25
CD:220530,CP:2417069,0.25
CD:220530,CP:2417070,0.25
CD:220530,CP:2417071,0.25
CD:160629,CP:2417083,0.25
CD:141456,CP:2417094,0.25
CD:220530,CP:2417100,0.25
CD:204372,CP:2417101,0.25
CD:204372,CP:2417103,0.25
CD:204372,CP:2417104,0.25
CD:141421,CP:2417118,0.25
CD:220554,CP:2417119,0.25
CD:141421,CP:2417122,0.25
CD:141421,CP:2417123,0.25
CD:213274,CP:2417130,0.25
CD:226708,CP:2417140,0.25
CD:220659,CP:2417141,0.25
CD:220563,CP:2417142,0.25
CD:157130,CP:2417143,0.25
CD:226708,CP:2417153,0.25
CD:220700,CP:2417154,0.25
CD:220700,CP:2417155,0.0
CD:204572,CP:2417167,0.25
CD:204515,CP:2417168,0.25
CD:204515,CP:2417169,0.25
CD:204515,CP:2417171,0.0
CD:204515,CP:2417172,0.5
CD:178943,CP:2417173,0.25
CD:178943,CP:2417174,0.25
CD:178943,CP:2417176,0.25
CD:220543,CP:2417177,0.25
CD:220563,CP:2417186,0.25
CD:178972,CP:2417195,0.0
CD:141391,CP:2417196,0.25
CD:178947,CP:2417205,0.25
CD:220526,CP:2417207,0.0
CD:204572,CP:2417210,0.25
CD:163321,CP:2417213,0.25
CD:160666,CP:2417215,0.25
CD:160666,CP:2417216,0.25
CD:74060,CP:2417218,0.25
CD:220647,CP:2417221,0.0
CD:220647,CP:2417222,0.0
CD:220668,CP:2417234,1.0
CD:220648,CP:2417236,0.0
CD:227275,CP:2417237,0.25
CD:220571,CP:2417262,0.0
CD:220620,CP:2417279,0.25
CD:220594,CP:2417280,0.25
CD:165470,CP:2417281,0.0
CD:160556,CP:2417282,0.25
CD:220591,CP:2417288,0.25
CD:165470,CP:2417292,0.25
CD:141421,CP:2417293,0.25
CD:220621,CP:2417308,0.0
CD:220683,CP:2417309,0.25
CD:227401,CP:2417312,0.25
CD:220564,CP:2417313,0.25
CD:115200,CP:2417314,0.25
CD:220652,CP:2417315,0.0
CD:109429,CP:2417316,0.25
CD:220552,CP:2417317,0.0
CD:160548,CP:2417345,0.25
CD:160548,CP:2417347,0.25
CD:160548,CP:2417348,0.25
CD:178829,CP:2417351,0.25
CD:204388,CP:2417353,0.25
CD:220703,CP:2417354,0.25
CD:204388,CP:2417355,0.25
CD:220638,CP:2417357,0.25
CD:220638,CP:2417358,0.25
CD:160512,CP:2417360,0.0
CD:220713,CP:2417362,0.25
CD:204416,CP:2417365,0.0
CD:220547,CP:2417477,0.25
CO:253,CP:2417491,0.75
CD:178931,CP:2417492,0.25
CD:178931,CP:2417493,0.25
CD:178871,CP:2417494,0.25
CD:178871,CP:2417495,0.25
CD:178887,CP:2417498,0.25
CD:218086,CP:2417499,0.0
CD:204491,CP:2417500,0.25
CD:178887,CP:2417501,0.25
CD:178887,CP:2417502,0.25
CD:178887,CP:2417503,0.0
CD:178887,CP:2417504,0.25
CD:178887,CP:2417505,0.25
CD:160598,CP:2417511,0.25
CD:74856,CP:2417514,0.25
CD:74856,CP:2417516,0.25
CD:74856,CP:2417518,0.25
CD:74856,CP:2417521,0.25
CD:74856,CP:2417525,0.25
CD:74856,CP:2417527,0.25
CD:74856,CP:2417528,0.0
CD:220653,CP:2417529,0.25
CD:74856,CP:2417534,0.25
CD:220699,CP:2417537,0.25
CD:143632,CP:2417544,0.25
CD:143632,CP:2417545,0.25
CD:204497,CP:2417571,0.25
CD:141555,CP:2417638,0.25
CD:204369,CP:2417643,0.25
CD:220558,CP:2417644,0.0
CD:220529,CP:2417649,0.25
CD:220613,CP:2417651,0.25
CD:220630,CP:2417652,0.25
CD:220630,CP:2417654,0.25
CD:220630,CP:2417655,0.25
CD:220630,CP:2417656,0.25
CD:220630,CP:2417657,0.25
CD:220630,CP:2417658,0.25
CD:220630,CP:2417659,0.25
CD:141470,CP:2417660,0.25
CD:141470,CP:2417661,0.25
CD:220565,CP:2417663,0.25
CD:220621,CP:2417672,0.0
CD:220630,CP:2417674,0.25
CD:220630,CP:2417675,0.25
CD:220630,CP:2417676,0.25
CD:220644,CP:2417678,0.25
CD:220644,CP:2417679,0.25
CD:220644,CP:2417680,0.25
CD:220683,CP:2417690,0.25
CD:165470,CP:2417691,0.25
CD:220569,CP:2417718,0.25
CD:220547,CP:2417752,0.25
CD:220569,CP:2417755,0.0
CD:220569,CP:2417758,0.25
CD:220618,CP:2417775,0.25
CD:220569,CP:2417779,0.25
CD:204550,CP:2417787,0.25
CD:220632,CP:2417791,0.25
CD:220648,CP:2417792,0.25
CD:204553,CP:2417829,0.25
CD:220569,CP:2417870,0.25
CD:220621,CP:2417888,0.25
CD:220645,CP:2417893,0.25
CD:178829,CP:2417898,0.25
CD:204372,CP:2417899,0.25
CD:220565,CP:2417909,0.25
CD:220621,CP:2417912,0.25
CD:73579,CP:2417915,0.25
CD:161440,CP:2417920,0.25
CD:204488,CP:2417921,0.25
CD:161440,CP:2417924,0.25
CD:227370,CP:2417927,0.0
CD:227370,CP:2417928,0.25
CD:204550,CP:2417939,0.25
CD:204511,CP:2417942,0.25
CD:204511,CP:2417943,0.0
CD:204511,CP:2417944,0.25
CD:204511,CP:2417945,0.25
CD:204511,CP:2417946,0.0
CD:204511,CP:2417947,0.25
CD:204511,CP:2417948,0.25
CD:74171,CP:2417952,0.25
CD:205476,CP:2417972,0.0
CD:204539,CP:2417974,0.0
CD:178989,CP:2417977,0.25
CD:178989,CP:2417978,0.25
CD:178989,CP:2417979,0.25
CD:143632,CP:2417983,0.25
CD:220534,CP:2418003,0.0
CD:220648,CP:2418015,0.25
CD:220648,CP:2418027,0.25
CD:204372,CP:2418032,0.25
CD:178843,CP:2418033,0.25
CD:178843,CP:2418035,0.25
CD:178843,CP:2418037,0.25
CD:220648,CP:2418038,0.25
CD:178993,CP:2418045,0.25
CD:204550,CP:2418048,0.25
CD:220579,CP:2418053,0.25
CD:205476,CP:2418054,0.25
CD:220648,CP:2418055,0.25
CD:220528,CP:2418057,0.25
CD:220528,CP:2418058,0.25
CD:80815,CP:2418059,0.0
CD:80815,CP:2418060,0.25
CD:80815,CP:2418061,0.0
CD:80815,CP:2418062,0.25
CD:220658,CP:2418074,0.25
