name,label,partido,type,score,bigtype,billtype,cod_partido,uf
CP:2405623,PL 5635/2023,,Proposicao,0.25,bill,PL,,
CP:2405665,PL 5636/2023,,Proposicao,0.25,bill,PL,,
CP:2405667,PL 5637/2023,,Proposicao,0.0,bill,PL,,
CP:2405693,PL 5638/2023,,Proposicao,0.25,bill,PL,,
CP:2405695,PL 5639/2023,,Proposicao,0.0,bill,PL,,
CP:2405704,PL 2875/2023,,Proposicao,0.75,bill,PL,,
CP:2405705,PL 1054/2019,,Proposicao,0.75,bill,PL,,
CP:2405706,PL 3451/2023,,Proposicao,0.75,bill,PL,,
CP:2405707,PL 3294/2021,,Proposicao,0.75,bill,PL,,
CP:2405708,PL 1973/2021,,Proposicao,0.75,bill,PL,,
CP:2405709,PL 3954/2023,,Proposicao,0.75,bill,PL,,
CP:2405728,PL 4773/2023,,Proposicao,0.75,bill,PL,,
CP:2405732,PL 2341/2022,,Proposicao,0.75,bill,PL,,
CP:2405758,PL 5640/2023,,Proposicao,0.25,bill,PL,,
CP:2405761,PL 5641/2023,,Proposicao,0.25,bill,PL,,
CP:2405763,PL 5642/2023,,Proposicao,0.25,bill,PL,,
CP:2405774,PL 5643/2023,,Proposicao,0.25,bill,PL,,
CP:2405853,PL 5644/2023,,Proposicao,0.25,bill,PL,,
CP:2405946,PL 5646/2023,,Proposicao,0.25,bill,PL,,
CP:2405975,PL 5648/2023,,Proposicao,0.25,bill,PL,,
CP:2405983,PEC 63/2023,,Proposicao,0.0,bill,PEC,,
CP:2406014,PL 5649/2023,,Proposicao,0.25,bill,PL,,
CP:2406044,PL 5650/2023,,Proposicao,0.25,bill,PL,,
CP:2406047,PL 5651/2023,,Proposicao,0.25,bill,PL,,
CP:2406049,PL 5652/2023,,Proposicao,0.25,bill,PL,,
CP:2406054,PL 5653/2023,,Proposicao,0.25,bill,PL,,
CP:2406059,PL 5654/2023,,Proposicao,0.25,bill,PL,,
CP:2406060,PL 5655/2023,,Proposicao,0.25,bill,PL,,
CP:2406061,PL 5656/2023,,Proposicao,0.25,bill,PL,,
CP:2406070,PL 5657/2023,,Proposicao,0.0,bill,PL,,
CP:2406076,PL 5658/2023,,Proposicao,0.25,bill,PL,,
CP:2406082,PL 5659/2023,,Proposicao,0.25,bill,PL,,
CP:2406096,PL 5660/2023,,Proposicao,0.0,bill,PL,,
CP:2406103,PL 5661/2023,,Proposicao,0.25,bill,PL,,
CP:2406113,PL 5662/2023,,Proposicao,0.0,bill,PL,,
CP:2406117,PLP 245/2023,,Proposicao,0.25,bill,PLP,,
CP:2406131,PL 5663/2023,,Proposicao,0.25,bill,PL,,
CP:2406146,MPV 1197/2023,,Proposicao,0.75,bill,MPV,,
CP:2406187,PL 5666/2023,,Proposicao,0.25,bill,PL,,
CP:2406225,PL 5667/2023,,Proposicao,0.25,bill,PL,,
CP:2406228,PL 5668/2023,,Proposicao,0.25,bill,PL,,
CP:2406231,PL 5669/2023,,Proposicao,0.25,bill,PL,,
CP:2406242,PL 5670/2023,,Proposicao,0.25,bill,PL,,
CP:2406248,PL 5671/2023,,Proposicao,0.5,bill,PL,,
CP:2406249,PL 5672/2023,,Proposicao,0.25,bill,PL,,
CP:2406250,PL 5673/2023,,Proposicao,0.25,bill,PL,,
CP:2406273,PL 5674/2023,,Proposicao,0.25,bill,PL,,
CP:2406277,PL 5675/2023,,Proposicao,0.0,bill,PL,,
CP:2406280,PL 5676/2023,,Proposicao,0.25,bill,PL,,
CP:2406281,PL 5677/2023,,Proposicao,0.25,bill,PL,,
CP:2406297,PL 5678/2023,,Proposicao,0.25,bill,PL,,
CP:2406306,PL 5679/2023,,Proposicao,0.25,bill,PL,,
CP:2406316,PL 5680/2023,,Proposicao,0.0,bill,PL,,
CP:2406339,PL 5681/2023,,Proposicao,0.25,bill,PL,,
CP:2406340,PL 5682/2023,,Proposicao,0.25,bill,PL,,
CP:2406341,PL 5683/2023,,Proposicao,0.25,bill,PL,,
CP:2406347,PL 5685/2023,,Proposicao,0.0,bill,PL,,
CP:2406361,PL 5686/2023,,Proposicao,0.25,bill,PL,,
CP:2406374,PL 5687/2023,,Proposicao,0.25,bill,PL,,
CP:2406399,PLP 247/2023,,Proposicao,0.25,bill,PLP,,
CP:2406422,PL 5688/2023,,Proposicao,0.5,bill,PL,,
CP:2406477,PL 5690/2023,,Proposicao,0.25,bill,PL,,
CP:2406478,PL 5691/2023,,Proposicao,0.25,bill,PL,,
CP:2406480,PL 5692/2023,,Proposicao,0.25,bill,PL,,
CP:2406481,PL 5693/2023,,Proposicao,0.0,bill,PL,,
CP:2406508,PL 5694/2023,,Proposicao,0.25,bill,PL,,
CP:2406516,PL 5695/2023,,Proposicao,0.25,bill,PL,,
CP:2406521,PL 5696/2023,,Proposicao,0.5,bill,PL,,
CP:2406534,PL 5697/2023,,Proposicao,0.25,bill,PL,,
CP:2406636,PL 5698/2023,,Proposicao,0.25,bill,PL,,
CP:2406637,PL 5699/2023,,Proposicao,0.25,bill,PL,,
CP:2406638,PEC 64/2023,,Proposicao,0.0,bill,PEC,,
CP:2406639,PL 5700/2023,,Proposicao,0.25,bill,PL,,
CP:2406642,PL 5701/2023,,Proposicao,0.5,bill,PL,,
CP:2406644,PLP 248/2023,,Proposicao,0.25,bill,PLP,,
CP:2406645,PL 5702/2023,,Proposicao,0.25,bill,PL,,
CP:2406706,PL 5707/2023,,Proposicao,0.0,bill,PL,,
CP:2406708,PL 5708/2023,,Proposicao,0.25,bill,PL,,
CP:2406709,PLP 249/2023,,Proposicao,0.0,bill,PLP,,
CP:2406730,PL 5709/2023,,Proposicao,0.25,bill,PL,,
CP:2406760,PL 5711/2023,,Proposicao,0.75,bill,PL,,
CP:2406786,PL 5712/2023,,Proposicao,0.25,bill,PL,,
CP:2406792,PL 5713/2023,,Proposicao,0.25,bill,PL,,
CP:2406807,PL 5714/2023,,Proposicao,0.25,bill,PL,,
CP:2406809,PL 5715/2023,,Proposicao,0.25,bill,PL,,
CP:2406812,PL 5716/2023,,Proposicao,0.25,bill,PL,,
CP:2406819,PL 5717/2023,,Proposicao,0.0,bill,PL,,
CP:2406828,PL 5718/2023,,Proposicao,0.25,bill,PL,,
CP:2406845,PL 5719/2023,,Proposicao,0.0,bill,PL,,
CP:2406876,PL 5724/2023,,Proposicao,0.25,bill,PL,,
CP:2406887,PL 5725/2023,,Proposicao,0.25,bill,PL,,
CP:2406888,PL 5726/2023,,Proposicao,0.25,bill,PL,,
CP:2406899,PL 5727/2023,,Proposicao,0.25,bill,PL,,
CP:2406903,PL 5728/2023,,Proposicao,0.25,bill,PL,,
CP:2406904,PL 5729/2023,,Proposicao,0.25,bill,PL,,
CP:2406905,PL 5730/2023,,Proposicao,0.0,bill,PL,,
CP:2406906,PL 5731/2023,,Proposicao,0.25,bill,PL,,
CP:2406907,PL 5732/2023,,Proposicao,0.25,bill,PL,,
CP:2406914,PL 5733/2023,,Proposicao,0.25,bill,PL,,
CP:2406915,PL 5734/2023,,Proposicao,0.0,bill,PL,,
CP:2406918,PL 5735/2023,,Proposicao,0.25,bill,PL,,
CP:2406925,PL 5736/2023,,Proposicao,0.25,bill,PL,,
CP:2406979,PL 5737/2023,,Proposicao,0.25,bill,PL,,
CP:2407047,PL 5738/2023,,Proposicao,0.25,bill,PL,,
CP:2407144,PL 5741/2023,,Proposicao,0.25,bill,PL,,
CP:2407148,PL 5742/2023,,Proposicao,0.25,bill,PL,,
CP:2407288,MPV 1198/2023,,Proposicao,0.75,bill,MPV,,
CP:2407304,PL 5743/2023,,Proposicao,0.0,bill,PL,,
CP:2407337,PL 5744/2023,,Proposicao,0.25,bill,PL,,
CP:2407341,PL 5745/2023,,Proposicao,0.25,bill,PL,,
CP:2407353,PLP 250/2023,,Proposicao,0.0,bill,PLP,,
CP:2407379,PL 5746/2023,,Proposicao,0.25,bill,PL,,
CP:2407413,PL 5747/2023,,Proposicao,0.25,bill,PL,,
CP:2407432,PL 5748/2023,,Proposicao,0.0,bill,PL,,
CP:2407453,PL 5749/2023,,Proposicao,0.25,bill,PL,,
CP:2407457,PL 5750/2023,,Proposicao,0.25,bill,PL,,
CP:2407468,PL 5751/2023,,Proposicao,0.25,bill,PL,,
CP:2407481,PL 5754/2023,,Proposicao,0.25,bill,PL,,
CP:2407483,PL 5755/2023,,Proposicao,0.25,bill,PL,,
CP:2407484,PL 5756/2023,,Proposicao,0.25,bill,PL,,
CP:2407501,PL 5757/2023,,Proposicao,0.25,bill,PL,,
CP:2407502,PL 5758/2023,,Proposicao,0.25,bill,PL,,
CP:2407556,PL 5759/2023,,Proposicao,0.25,bill,PL,,
CP:2407560,PL 2470/2022,,Proposicao,0.75,bill,PL,,
CP:2407561,PL 5760/2023,,Proposicao,0.5,bill,PL,,
CP:2407562,PL 75/2023,,Proposicao,0.75,bill,PL,,
CP:2407563,PL 5761/2023,,Proposicao,0.25,bill,PL,,
CP:2407583,PL 5762/2023,,Proposicao,0.25,bill,PL,,
CP:2407585,PL 5763/2023,,Proposicao,0.25,bill,PL,,
CP:2407665,PL 5765/2023,,Proposicao,0.25,bill,PL,,
CP:2407844,PL 5766/2023,,Proposicao,0.0,bill,PL,,
CP:2407967,PL 5767/2023,,Proposicao,0.25,bill,PL,,
CP:2407969,PL 5768/2023,,Proposicao,0.25,bill,PL,,
CP:2407974,PL 5769/2023,,Proposicao,0.25,bill,PL,,
CP:2407978,PL 5770/2023,,Proposicao,0.25,bill,PL,,
CP:2408098,PL 5772/2023,,Proposicao,0.25,bill,PL,,
CP:2408101,PL 5773/2023,,Proposicao,0.25,bill,PL,,
CP:2408128,PL 5774/2023,,Proposicao,0.0,bill,PL,,
CP:2408148,PL 1252/2019,,Proposicao,0.75,bill,PL,,
CP:2408153,PL 5775/2023,,Proposicao,0.25,bill,PL,,
CP:2408158,PL 1185/2022,,Proposicao,0.75,bill,PL,,
CP:2408179,PL 5776/2023,,Proposicao,0.0,bill,PL,,
CP:2408181,PL 5777/2023,,Proposicao,0.25,bill,PL,,
CP:2408188,PL 5778/2023,,Proposicao,0.25,bill,PL,,
CP:2408189,PL 5779/2023,,Proposicao,0.25,bill,PL,,
CP:2408192,PL 5780/2023,,Proposicao,0.25,bill,PL,,
CP:2408193,PLP 251/2023,,Proposicao,0.0,bill,PLP,,
CP:2408230,PL 5781/2023,,Proposicao,0.5,bill,PL,,
CP:2408247,PL 5782/2023,,Proposicao,0.25,bill,PL,,
CP:2408265,PL 5783/2023,,Proposicao,0.25,bill,PL,,
CP:2408293,PL 5784/2023,,Proposicao,0.25,bill,PL,,
CP:2408304,PL 5785/2023,,Proposicao,0.25,bill,PL,,
CP:2408306,PL 5786/2023,,Proposicao,0.0,bill,PL,,
CP:2408311,PL 5787/2023,,Proposicao,0.0,bill,PL,,
CP:2408363,PL 5788/2023,,Proposicao,0.25,bill,PL,,
CP:2408364,PL 5789/2023,,Proposicao,0.0,bill,PL,,
CP:2408374,PL 5791/2023,,Proposicao,0.25,bill,PL,,
CP:2408576,PL 5792/2023,,Proposicao,0.0,bill,PL,,
CP:2408580,PL 5793/2023,,Proposicao,0.25,bill,PL,,
CP:2408581,PL 5794/2023,,Proposicao,0.0,bill,PL,,
CP:2408588,PL 5795/2023,,Proposicao,0.0,bill,PL,,
CP:2408590,PL 5796/2023,,Proposicao,0.25,bill,PL,,
CP:2408610,PL 5797/2023,,Proposicao,0.0,bill,PL,,
CP:2408611,PL 5798/2023,,Proposicao,0.25,bill,PL,,
CP:2408612,PL 5799/2023,,Proposicao,0.25,bill,PL,,
CP:2408615,PL 5800/2023,,Proposicao,0.25,bill,PL,,
CP:2408619,PL 5801/2023,,Proposicao,0.25,bill,PL,,
CP:2408623,PL 5802/2023,,Proposicao,0.25,bill,PL,,
CP:2408625,PL 5803/2023,,Proposicao,0.0,bill,PL,,
CP:2408627,PL 5804/2023,,Proposicao,0.25,bill,PL,,
CP:2408628,PL 5805/2023,,Proposicao,0.25,bill,PL,,
CP:2408629,PL 5806/2023,,Proposicao,0.25,bill,PL,,
CP:2408630,PL 5807/2023,,Proposicao,0.0,bill,PL,,
CP:2408655,PL 5808/2023,,Proposicao,0.25,bill,PL,,
CP:2408689,PL 5809/2023,,Proposicao,0.25,bill,PL,,
CP:2408696,PL 5810/2023,,Proposicao,0.25,bill,PL,,
CP:2408699,PL 5811/2023,,Proposicao,0.25,bill,PL,,
CP:2408700,PL 5812/2023,,Proposicao,0.25,bill,PL,,
CP:2408709,PL 5813/2023,,Proposicao,1.0,bill,PL,,
CP:2408771,PL 5817/2023,,Proposicao,0.25,bill,PL,,
CP:2408774,PL 5818/2023,,Proposicao,0.25,bill,PL,,
CP:2408798,PL 5819/2023,,Proposicao,0.25,bill,PL,,
CP:2408802,PL 5820/2023,,Proposicao,0.25,bill,PL,,
CP:2408806,PL 5821/2023,,Proposicao,0.25,bill,PL,,
CP:2408813,PL 5822/2023,,Proposicao,0.25,bill,PL,,
CP:2408816,PL 5823/2023,,Proposicao,0.25,bill,PL,,
CP:2408834,PL 5824/2023,,Proposicao,0.0,bill,PL,,
CP:2408846,PL 5825/2023,,Proposicao,0.25,bill,PL,,
CP:2408847,PL 5826/2023,,Proposicao,0.25,bill,PL,,
CP:2408848,PLP 253/2023,,Proposicao,0.25,bill,PLP,,
CP:2408889,PL 5827/2023,,Proposicao,0.25,bill,PL,,
CP:2408892,PL 5828/2023,,Proposicao,0.25,bill,PL,,
CP:2408909,PL 5829/2023,,Proposicao,0.25,bill,PL,,
CP:2408910,PL 5830/2023,,Proposicao,0.25,bill,PL,,
CP:2408923,PL 5833/2023,,Proposicao,0.25,bill,PL,,
CP:2408933,PL 5834/2023,,Proposicao,0.25,bill,PL,,
CP:2408934,PL 5835/2023,,Proposicao,0.25,bill,PL,,
CP:2408968,PL 5836/2023,,Proposicao,0.25,bill,PL,,
CP:2408979,PL 5837/2023,,Proposicao,0.25,bill,PL,,
CP:2408994,PL 5838/2023,,Proposicao,0.25,bill,PL,,
CP:2408998,PL 5839/2023,,Proposicao,0.25,bill,PL,,
CP:2409008,PL 5840/2023,,Proposicao,0.25,bill,PL,,
CP:2409022,PL 5841/2023,,Proposicao,0.25,bill,PL,,
CP:2409046,PL 5610/2023,,Proposicao,0.75,bill,PL,,
CP:2409048,PL 5843/2023,,Proposicao,0.25,bill,PL,,
CP:2409060,PL 5845/2023,,Proposicao,0.25,bill,PL,,
CP:2409076,PLP 243/2023,,Proposicao,0.75,bill,PLP,,
CP:2409085,PL 6205/2019,,Proposicao,0.75,bill,PL,,
CP:2409088,PL 3824/2023,,Proposicao,0.75,bill,PL,,
CP:2409089,PL 574/2020,,Proposicao,0.75,bill,PL,,
CP:2409090,PL 1083/2023,,Proposicao,0.75,bill,PL,,
CP:2409100,PL 5846/2023,,Proposicao,0.25,bill,PL,,
CP:2409112,PL 5847/2023,,Proposicao,0.25,bill,PL,,
CP:2409113,PL 5848/2023,,Proposicao,0.25,bill,PL,,
CP:2409116,PL 5849/2023,,Proposicao,0.0,bill,PL,,
CP:2409117,PL 5850/2023,,Proposicao,0.0,bill,PL,,
CP:2409118,PL 5851/2023,,Proposicao,0.25,bill,PL,,
CP:2409145,PLP 254/2023,,Proposicao,0.25,bill,PLP,,
CP:2409230,PL 5854/2023,,Proposicao,0.0,bill,PL,,
CP:2409231,PL 5855/2023,,Proposicao,0.25,bill,PL,,
CP:2409233,PL 5856/2023,,Proposicao,0.25,bill,PL,,
CP:2409236,PL 5857/2023,,Proposicao,0.25,bill,PL,,
CP:2409245,PL 5858/2023,,Proposicao,0.25,bill,PL,,
CP:2409286,PL 5859/2023,,Proposicao,0.25,bill,PL,,
CP:2409319,PL 5860/2023,,Proposicao,0.25,bill,PL,,
CP:2409369,PL 5861/2023,,Proposicao,0.25,bill,PL,,
CP:2409519,PLP 255/2023,,Proposicao,0.25,bill,PLP,,
CP:2409524,PL 5862/2023,,Proposicao,0.25,bill,PL,,
CP:2409559,PLP 256/2023,,Proposicao,0.25,bill,PLP,,
CP:2409560,PL 5863/2023,,Proposicao,0.0,bill,PL,,
CP:2409562,PL 5864/2023,,Proposicao,0.25,bill,PL,,
CP:2409564,PL 5865/2023,,Proposicao,0.25,bill,PL,,
CP:2409609,PL 5866/2023,,Proposicao,0.0,bill,PL,,
CP:2409610,PL 5867/2023,,Proposicao,1.0,bill,PL,,
CP:2409619,PL 5868/2023,,Proposicao,0.25,bill,PL,,
CP:2409628,PL 5869/2023,,Proposicao,0.25,bill,PL,,
CP:2409631,PL 5870/2023,,Proposicao,0.25,bill,PL,,
CP:2409632,PL 5871/2023,,Proposicao,0.25,bill,PL,,
CP:2409645,PL 5872/2023,,Proposicao,0.0,bill,PL,,
CP:2409679,PL 5873/2023,,Proposicao,0.25,bill,PL,,
CP:2409690,PL 5874/2023,,Proposicao,0.25,bill,PL,,
CP:2409744,PL 5875/2023,,Proposicao,0.0,bill,PL,,
CP:2409752,PL 5876/2023,,Proposicao,0.25,bill,PL,,
CP:2409753,PL 5877/2023,,Proposicao,0.25,bill,PL,,
CP:2409754,PL 5878/2023,,Proposicao,0.25,bill,PL,,
CP:2409756,PL 5879/2023,,Proposicao,0.25,bill,PL,,
CP:2409757,PL 5880/2023,,Proposicao,0.25,bill,PL,,
CP:2409906,PL 5882/2023,,Proposicao,0.0,bill,PL,,
CP:2410023,PL 5884/2023,,Proposicao,0.25,bill,PL,,
CP:2410200,PL 5886/2023,,Proposicao,0.25,bill,PL,,
CP:2410202,PL 5887/2023,,Proposicao,0.25,bill,PL,,
CP:2410209,PL 5888/2023,,Proposicao,0.25,bill,PL,,
CP:2410210,PL 5889/2023,,Proposicao,0.0,bill,PL,,
CP:2410211,PL 5890/2023,,Proposicao,0.25,bill,PL,,
CP:2410232,PL 5891/2023,,Proposicao,0.25,bill,PL,,
CP:2410234,PL 5892/2023,,Proposicao,0.25,bill,PL,,
CP:2410267,PL 5893/2023,,Proposicao,0.25,bill,PL,,
CP:2410270,PL 5894/2023,,Proposicao,0.25,bill,PL,,
CP:2410293,PL 5895/2023,,Proposicao,0.25,bill,PL,,
CP:2410317,PL 5897/2023,,Proposicao,0.25,bill,PL,,
CP:2410323,PL 5898/2023,,Proposicao,0.25,bill,PL,,
CP:2410333,PL 5899/2023,,Proposicao,0.25,bill,PL,,
CP:2410342,PL 5900/2023,,Proposicao,0.25,bill,PL,,
CP:2410357,PL 5902/2023,,Proposicao,0.25,bill,PL,,
CP:2410365,PL 5903/2023,,Proposicao,0.25,bill,PL,,
CP:2410415,PL 5904/2023,,Proposicao,0.0,bill,PL,,
CP:2410465,PL 5905/2023,,Proposicao,0.25,bill,PL,,
CP:2410466,PL 4266/2023,,Proposicao,1.0,bill,PL,,
CP:2410467,PL 5906/2023,,Proposicao,0.25,bill,PL,,
CP:2410471,PL 4337/2023,,Proposicao,0.75,bill,PL,,
CP:2410482,PL 5907/2023,,Proposicao,0.25,bill,PL,,
CP:2410488,PEC 8/2021,,Proposicao,0.75,bill,PEC,,
CP:2410509,PL 5908/2023,,Proposicao,0.25,bill,PL,,
CP:2410510,PL 5909/2023,,Proposicao,0.25,bill,PL,,
CP:2410514,PL 5910/2023,,Proposicao,0.25,bill,PL,,
CP:2410565,PL 5911/2023,,Proposicao,0.25,bill,PL,,
CP:2410568,PL 5912/2023,,Proposicao,0.25,bill,PL,,
CP:2410606,PL 5913/2023,,Proposicao,0.25,bill,PL,,
CP:2410608,PL 5914/2023,,Proposicao,0.0,bill,PL,,
CP:2410615,PL 5915/2023,,Proposicao,0.25,bill,PL,,
CP:2410616,PL 5916/2023,,Proposicao,0.25,bill,PL,,
CP:2411734,PL 5917/2023,,Proposicao,0.25,bill,PL,,
CP:2411735,PL 5918/2023,,Proposicao,0.0,bill,PL,,
CP:2411736,PL 5919/2023,,Proposicao,0.25,bill,PL,,
CP:2411743,PL 5920/2023,,Proposicao,0.0,bill,PL,,
CP:2411744,PL 5921/2023,,Proposicao,0.25,bill,PL,,
CP:2411746,PL 5922/2023,,Proposicao,0.25,bill,PL,,
CP:2411747,PL 5923/2023,,Proposicao,0.25,bill,PL,,
CP:2411748,PLP 257/2023,,Proposicao,0.25,bill,PLP,,
CP:2411764,PL 5924/2023,,Proposicao,0.25,bill,PL,,
CP:2411779,PL 5925/2023,,Proposicao,0.0,bill,PL,,
CP:2411784,PL 5929/2023,,Proposicao,0.25,bill,PL,,
CP:2411790,PL 5931/2023,,Proposicao,0.25,bill,PL,,
CP:2411809,PL 5933/2023,,Proposicao,0.25,bill,PL,,
CP:2411814,PL 5934/2023,,Proposicao,0.25,bill,PL,,
CP:2411832,PL 5935/2023,,Proposicao,0.25,bill,PL,,
CP:2411833,PL 5936/2023,,Proposicao,0.25,bill,PL,,
CP:2411844,PLP 259/2023,,Proposicao,0.25,bill,PLP,,
CP:2411873,PL 5937/2023,,Proposicao,0.25,bill,PL,,
CP:2411874,PL 5938/2023,,Proposicao,0.25,bill,PL,,
CP:2411900,PL 5939/2023,,Proposicao,0.25,bill,PL,,
CP:2411905,PL 5940/2023,,Proposicao,0.25,bill,PL,,
CP:2411909,PL 5941/2023,,Proposicao,0.25,bill,PL,,
CP:2411910,PL 5942/2023,,Proposicao,0.0,bill,PL,,
CP:2411916,PL 5943/2023,,Proposicao,0.25,bill,PL,,
CP:2411970,PL 5944/2023,,Proposicao,0.25,bill,PL,,
CP:2411989,PL 5945/2023,,Proposicao,0.25,bill,PL,,
CP:2411992,PL 5946/2023,,Proposicao,0.25,bill,PL,,
CP:2412064,PL 5947/2023,,Proposicao,0.25,bill,PL,,
CP:2412072,PL 5952/2023,,Proposicao,0.0,bill,PL,,
CP:2412074,PL 5953/2023,,Proposicao,0.25,bill,PL,,
CP:2412075,PL 5954/2023,,Proposicao,0.25,bill,PL,,
CP:2412077,PL 5955/2023,,Proposicao,0.25,bill,PL,,
CP:2412082,PL 5956/2023,,Proposicao,0.25,bill,PL,,
CP:2412103,MPV 1199/2023,,Proposicao,0.75,bill,MPV,,
CP:2412115,PL 5957/2023,,Proposicao,0.25,bill,PL,,
CP:2412116,PL 5958/2023,,Proposicao,0.25,bill,PL,,
CP:2412125,PL 5959/2023,,Proposicao,0.25,bill,PL,,
CP:2412128,PL 5960/2023,,Proposicao,0.25,bill,PL,,
CP:2412148,PL 5961/2023,,Proposicao,0.25,bill,PL,,
CP:2412153,PL 5962/2023,,Proposicao,0.25,bill,PL,,
CP:2412156,PL 5963/2023,,Proposicao,0.0,bill,PL,,
CP:2412160,PL 5964/2023,,Proposicao,0.25,bill,PL,,
CP:2412161,PL 5965/2023,,Proposicao,0.25,bill,PL,,
CP:2412167,PL 5966/2023,,Proposicao,0.25,bill,PL,,
CP:2412181,PL 5967/2023,,Proposicao,0.25,bill,PL,,
CP:2412308,PL 5968/2023,,Proposicao,0.25,bill,PL,,
CP:2412382,PL 5969/2023,,Proposicao,0.25,bill,PL,,
CP:2412385,PL 5970/2023,,Proposicao,0.25,bill,PL,,
CP:2412400,PL 5972/2023,,Proposicao,0.25,bill,PL,,
CP:2412502,PL 5973/2023,,Proposicao,0.25,bill,PL,,
CP:2412504,PL 5974/2023,,Proposicao,0.25,bill,PL,,
CP:2412528,PL 5975/2023,,Proposicao,0.25,bill,PL,,
CP:2412534,PL 5976/2023,,Proposicao,0.0,bill,PL,,
CP:2412547,PL 5977/2023,,Proposicao,0.25,bill,PL,,
CP:2412551,PL 5978/2023,,Proposicao,0.25,bill,PL,,
CP:2412552,PL 5979/2023,,Proposicao,0.0,bill,PL,,
CP:2412553,PL 5980/2023,,Proposicao,0.25,bill,PL,,
CP:2412554,PL 5981/2023,,Proposicao,0.25,bill,PL,,
CP:2412555,PL 5982/2023,,Proposicao,0.25,bill,PL,,
CP:2412556,PL 5983/2023,,Proposicao,0.25,bill,PL,,
CP:2412568,PL 5984/2023,,Proposicao,0.0,bill,PL,,
CP:2412569,PL 5985/2023,,Proposicao,0.25,bill,PL,,
CP:2412571,PL 5986/2023,,Proposicao,0.0,bill,PL,,
CP:2412648,PL 5989/2023,,Proposicao,0.0,bill,PL,,
CP:2412649,PL 5990/2023,,Proposicao,0.25,bill,PL,,
CP:2412701,PL 5991/2023,,Proposicao,0.25,bill,PL,,
CP:2412743,PL 5992/2023,,Proposicao,0.25,bill,PL,,
CP:2412941,PL 5996/2023,,Proposicao,0.25,bill,PL,,
CP:2413031,PL 5998/2023,,Proposicao,0.0,bill,PL,,
CP:2413043,PL 5999/2023,,Proposicao,0.25,bill,PL,,
CP:2413050,PL 6000/2023,,Proposicao,0.25,bill,PL,,
CP:2413051,PL 6001/2023,,Proposicao,0.25,bill,PL,,
CP:2413060,PL 6002/2023,,Proposicao,0.25,bill,PL,,
CP:2413061,PL 6003/2023,,Proposicao,0.25,bill,PL,,
CP:2413133,PL 6004/2023,,Proposicao,0.25,bill,PL,,
CP:2413185,PL 6005/2023,,Proposicao,0.25,bill,PL,,
CP:2413191,PL 6006/2023,,Proposicao,0.25,bill,PL,,
CP:2413196,PL 6009/2023,,Proposicao,0.25,bill,PL,,
CP:2413199,PL 6010/2023,,Proposicao,0.25,bill,PL,,
CP:2413238,PL 6013/2023,,Proposicao,0.0,bill,PL,,
CP:2413239,PL 6014/2023,,Proposicao,0.25,bill,PL,,
CP:2413243,PL 6015/2023,,Proposicao,0.25,bill,PL,,
CP:2413247,PL 6017/2023,,Proposicao,0.25,bill,PL,,
CP:2413251,PL 6018/2023,,Proposicao,0.0,bill,PL,,
CP:2413253,PL 6019/2023,,Proposicao,0.25,bill,PL,,
CP:2413257,PL 6020/2023,,Proposicao,0.5,bill,PL,,
CP:2413258,PL 6021/2023,,Proposicao,0.25,bill,PL,,
CP:2413260,PL 6022/2023,,Proposicao,0.25,bill,PL,,
CP:2413267,PL 6023/2023,,Proposicao,0.25,bill,PL,,
CP:2413293,PL 6025/2023,,Proposicao,0.25,bill,PL,,
CP:2413307,PL 6026/2023,,Proposicao,0.0,bill,PL,,
CP:2413338,PL 6027/2023,,Proposicao,0.25,bill,PL,,
CP:2413359,PL 6028/2023,,Proposicao,0.25,bill,PL,,
CP:2413360,PL 6029/2023,,Proposicao,0.25,bill,PL,,
CP:2413392,PL 6030/2023,,Proposicao,0.0,bill,PL,,
CP:2413406,PL 6034/2023,,Proposicao,0.25,bill,PL,,
CP:2413451,PL 6035/2023,,Proposicao,0.25,bill,PL,,
CP:2413452,PL 6036/2023,,Proposicao,0.25,bill,PL,,
CP:2413461,PL 6037/2023,,Proposicao,0.25,bill,PL,,
CP:2413464,PL 6038/2023,,Proposicao,0.25,bill,PL,,
CP:2413469,PL 6039/2023,,Proposicao,0.25,bill,PL,,
CP:2413478,PL 6040/2023,,Proposicao,0.25,bill,PL,,
CP:2413505,PL 6041/2023,,Proposicao,0.25,bill,PL,,
CP:2413608,PL 6044/2023,,Proposicao,0.25,bill,PL,,
CP:2413618,PL 6045/2023,,Proposicao,0.25,bill,PL,,
CP:2413647,PLV 20/2023,,Proposicao,0.0,bill,PLV,,
CP:2413648,PL 6046/2023,,Proposicao,0.0,bill,PL,,
CP:2413651,PL 6055/2023,,Proposicao,0.0,bill,PL,,
CP:2413652,PL 6056/2023,,Proposicao,0.25,bill,PL,,
CP:2413653,PL 6057/2023,,Proposicao,0.25,bill,PL,,
CP:2413654,PL 6058/2023,,Proposicao,0.25,bill,PL,,
CP:2413655,PL 6059/2023,,Proposicao,0.0,bill,PL,,
CP:2413656,PL 6060/2023,,Proposicao,0.25,bill,PL,,
CP:2413658,PL 6061/2023,,Proposicao,0.25,bill,PL,,
CP:2413764,PL 6062/2023,,Proposicao,0.25,bill,PL,,
CP:2413771,PLV 19/2023,,Proposicao,0.0,bill,PLV,,
CP:2414193,PL 6066/2023,,Proposicao,0.25,bill,PL,,
